aspect,np,review
目的の明確さ,-1,自分がこのゲームで何をしたいのか見つけてください
目的の明確さ,-1,ゲーム内用語が多い。ストーリーを完全に体験することが出来ない。一応シーズンストーリーなどはゲーム内で確認は出来る。
目的の明確さ,-1,ストーリーが出来なくなりどういう経緯で始まったのかを全くわかりません
目的の明確さ,1,最初は一体何をするのかまったく分からないゲームでしたが
目的の明確さ,1,ストーリーをクリアするための明確な目標があった
目的の明確さ,1,何をしたらいいかわからないと思うので最初はまずストーリーをすることをお勧めする
目的の明確さ,1,あなたの冒険がその先も待ち受けていますが、常に光はあなたと共にあります
目的の明確さ,-1,最初何をすればいいのかわからなかった
目的の明確さ,-1,何をしているのかだんだんわからなくなってくる
視聴覚の魅力,1,ストーリーや世界観、そしてグラフィックです。このゲームではゲーム内におけるプレイヤーが戦っている時代以前の話から武器一つ一つのエピソードまで設定されているという凄まじい作りこみがなされています。グラフィックに関してはストーリーに合わせてファンタジー的で、特に光や光による明暗の表現は圧巻。
視聴覚の魅力,1,ゲームの雰囲気や世界観でカジュアルにPvEだけをプレイしたい人は楽しめる作品。
視聴覚の魅力,1,超絶グラフィックが美しすぎる
視聴覚の魅力,1,グラフィックが美しいのもいい
視聴覚の魅力,1,質のいいグラフィックを考えれば早い方だと思います
視聴覚の魅力,1,画質キレイですこのゲーム。世界感というかなんというか。いろんなデザインもユニークでSFらしいけど、ありきたりじゃない、そんな良さです。あとサウンド周りもいいです。BGMもSEも。
視聴覚の魅力,1,グラフィックも高く、慣れてきたらかなり楽しい。
視聴覚の魅力,1,ゲーム自体のグラフィックや、ストーリーは非常に良いかもしれない
視聴覚の魅力,1,グラフィックは良くなっています。
視聴覚の魅力,1,グラフィックもよく、アクション性が高いので爽快感はある方だと思います。
視聴覚の魅力,0,美工と配楽に対する評価があった
視聴覚の魅力,-1,見た目地味で大したParkもなく使ってるヤツも他に見たことない
視聴覚の魅力,1,ストーリーや世界観、キャラも魅力的で
視聴覚の魅力,-1,ムービーがないことが気になった
視聴覚の魅力,1,萌キャラがたくさんいます
視聴覚の魅力,1,世界観がとてもすごくて新感覚なゲーム‼
視聴覚の魅力,-1,pre beyond light's lighting engine was better
視聴覚の魅力,1,"very epic and cool, kinda snazzy and rad"
視聴覚の魅力,1,太好玩了
視聴覚の魅力,1,好玩
遊ぶ意義,1,ストーリーや世界観、そしてグラフィックに魅力を感じている。特にストーリーがなければプレイを続けていなかったと感じている。
遊ぶ意義,1,倒したいというモチベーションにつながる
遊ぶ意義,1,自分にとってはまあ神ゲーです。ストーリーの方もとてつもなく面白かったです。以前の努力の結晶が全部パーですが、シナリオや武器にまつわる物語とかは今でも大好きです。
遊ぶ意義,1,ゲームは素晴らしいと感じていて、他の類似ゲームがないからこそプレイし続けたいと思っている。
遊ぶ意義,1,楽しいゲームで、他では味わえない楽しさがあると感じた。
遊ぶ意義,1,作りあげられてきた設定、歴史が常に私の心を掴んで離さないのです
没入感,1,私はゲームに夢中になった
没入感,1,リアリティーとスリルが作業ゲーにさせない
没入感,0,のめり込み過ぎて
没入感,1,いつの間にか500時間近くやってました
没入感,1,正直ハマりすぎてヤバい
没入感,1,私はゲームに夢中になった
没入感,1,上瘾了
没入感,1,プレイ中は周囲の状況に気付かなくなった。私はゲームに夢中になった。私は試合に完全に集中していた。
成長感の得やすさ,1,自分の成長が実感でき達成感が尽きることがない
成長感の得やすさ,1,プレイしていく中で仲間を見つけコミュニティに入り成長していくものです
成長感の得やすさ,1,シューティングが下手でも、スキルやデバフ武器を駆使した支援プレイでかなり貢献できます。
成長感の得やすさ,1,だんだん慣れて面白いと感じた
成長感の得やすさ,1,はまり出すと抜けられない
成長感の得やすさ,1,ゲームをプレイして、熟練した感覚を感じた
成長感の得やすさ,1,ほかのプレイヤーとイベントクリアした時の達成感は病みつきになりますねw
成長感の得やすさ,-1,装備を集めても強くなった実感がありません
成長感の得やすさ,1,私はこのゲームをうまくプレイできると感じた。ゲームをプレイしながら能力を感じた。このゲームをプレイして、熟練した感覚を感じた。
好奇心への刺激,-1,全ての謎の答えは最奥にあるんだろ？ちょっと解明してくるから任せとけ
好奇心への刺激,-1,ストーリーをYouTubeで見ることをオススメします
好奇心への刺激,-1,ゲーム内用語が多い。ストーリーを完全に体験することが出来ない。一応シーズンストーリーなどはゲーム内で確認は出来る。
好奇心への刺激,-1,どういう経緯で始まったのかを全くわかりません
好奇心への刺激,1,興味が沸いたらとりあえず触ってみて
好奇心への刺激,1,まだまだ奥深いことがありそうなので、自分なりの攻略法を模索する楽しみもある
好奇心への刺激,1,隠し要素がてんこ盛りです 隠し武器、隠しクエスト 調べても出てこないものが多数あります
好奇心への刺激,1,ゲームをプレイしていく過程で興味を刺激された
好奇心への刺激,1,ネットで良さそうな装備を検索、それを手に入れる為に頑張っています
好奇心への刺激,1,武器の歴史や敵の歴史を学ぶことがたくさんあり非常に頭を使います
好奇心への刺激,1,ストーリーがマジで凝ってる
好奇心への刺激,1,ゲームがどのように進化したかを調べたかった。試合がどのように進行したかを知りたかった。私はゲームがどのように続くのか知りたくてたまらなかった。
自由度,1,楽しめるコンテンツが多くあります
自由度,1,ソロでも出来る
自由度,-1,弾の補充が自由にできないうけ持ち弾が少ない
自由度,1,今はグレネード、クラススキル、近接スキル、特性、かけらを自分の好きな物に選択でき特性とかけら次第で戦闘が変わるという仕様が凄く良く出来ている
自由度,1,自分でいくらでも調べられる
自由度,1,どの武器を使ってもクリアできるのでダラダラやる分には悪くないゲーム
自由度,1,パワーとかエキゾチックとかの制限が一切なかった事と、スペックの要求が低かったことです
自由度,1,フレンドを誘ってプレイするとこのゲームは化けますね～
自由度,1,ソロで地道にプレイするのも良し、チームを組んで楽しくプレイするのも良し、TAするのもいいかもです。
自由度,1,マッチメイキング対応コンテンツが増えたので野良勢でも遊べる要素は増えました
自由度,1,初心者はpvp以外はある程度楽しめると思います。
自由度,1,完全自由で何をしたらいいかわからないと思うので最初はまずストーリーをすることをお勧めする
自由度,1,ストーリーをプレイした後にこつこつクエストをプレイしていくのが一番楽しいと思います。
自由度,1,自分からフレンド探してみましょう。
自由度,1,広大なオープンスペースを駆け回るのが楽しくてしょうがない
自由度,1,今ではランダムパークなのでここは個人的には評価したいポイントです
自由度,0,ソロではかなり厳しいですが文字パやチームを検索し進めることはできます
自由度,1,自由な戦い方ができる
自由度,1,lots to do
自由度,1,自分のやり方で自由にゲームをプレイできた。このゲームをどうプレイするかについて選択肢があるように感じた。このゲームをどうプレイしたいかという自由を感じた。
