aspect,np,review
難易度の適切さ,1,最高難易度でプレイしているが、普通にしてもよし、縛って遊んでもよし
難易度の適切さ,0,手こずってます
難易度の適切さ,-1,戦闘は敵の挙動や能力がフェアじゃなく入れ込むとゴミです
難易度の適切さ,-1,全体的な難易度バランスの取り難さ
難易度の適切さ,-1,敵のレベル＝プレイヤーのレベル＋α ＆ プレイヤーのレベルはスキルレベルを上げるとガンガン上がっていくため無駄なスキルを上げない努力が必要。あれやこれやと触っているとすぐ敵の強さに追いつけなくなり簡単に詰む。
難易度の適切さ,-1,Modの導入自体が他ゲーに比べると若干難易度高めですし、ここまで労力割いてやる価値があるかは微妙でした。
難易度の適切さ,-1,頭を使わないと攻略できなかったり、苦渋の決断を迫られる時もあります
難易度の適切さ,-1,難易度が高め
難易度の適切さ,-1,開始1時間くらいのボスがきつい。ガードしてんのに7割くらい減るし、逆に脳死で剣振り回してたら全然喰らわない。勝っても負けても納得感がない。
難易度の適切さ,-1,戦闘が難しく、どこから何をやればいいのかもわからない
難易度の適切さ,-1,10回ジャンプしましたが火だるまになりました。ここまでつまずいたのは、久しぶりです。
難易度の適切さ,0,難易度ハードで旅して欲しい
難易度の適切さ,1,大変難しいですが、やりがいはありそうです。
難易度の適切さ,1,難しいですが面白いと思います
進捗の明確さ,-1,問題はどんどん改善されていくものの、そこに気付かされ到達できるまでかなりの時間を要する
進捗の明確さ,1,※Mod導入してちゃんと起動したときの達成感はよかった
進捗の明確さ,1,何をすればよいかわかります
目的の明確さ,0,職業が選べるかはよく分からない
目的の明確さ,1,ゲームのほとんどを理解でき、全ての問題がなくなったと同時にクエストの大半を消費する
目的の明確さ,1,やることはわかりやすい
目的の明確さ,1,ある程度の自由とある程度の目標が持てる作りなのはいい
目的の明確さ,-1,何したらいいかわからない人には全く向いてません
目的の明確さ,1,このゲームの全体的な目標は明らかだった
目的の明確さ,-1,何をしたらいいのか、どこにいるのかがわからない
目的の明確さ,1,君の自由だ
目的の明確さ,0,一応のストーリーラインはありますが、従ってもいいし従わなくてもいいのです。
目的の明確さ,0,まずダンジョンに潜って里芋みたいな玉を手にするのが最初の目的です
目的の明確さ,1,私の目的は家族を作ることです。ゲームの全体的な目標を理解した。
目的の明確さ,1,ゲームの全体的な目標を理解した
目的の明確さ,1,メインストーリーをクリアすることが目的ではなくスカイリムの仮想世界でどのように生きていくのか自由にふるまうことができます
目的の明確さ,-1,目標へナビしてくれる魔法使ってもどこに向かわせたいのか分からない
視聴覚の魅力,-1,グラフィックは決して良すぎるという事はない。キャラクターの、特に女性キャラの御尊顔はthe洋ゲーのアレだ。UIもお世辞にもいいとは言えないし、そもそもバグも多い。
視聴覚の魅力,1,ゲームの見た目と雰囲気が気に入った
視聴覚の魅力,1,ゲームの見た目と雰囲気が気に入った
視聴覚の魅力,1,美しいSkyrimの景色をよりいっそう息をのむほど美しくしたり、街の住人のAIを賢くしてよりリアルな行動を取らせたり、空腹・睡魔・衛生の概念を取り込んで本当にゲームの中で生活しているようなプレイが出来たり
視聴覚の魅力,1,グラフィックも綺麗で、美人の容姿が評価された
視聴覚の魅力,1,没入感がとてもありました。
視聴覚の魅力,1,MODを入れる事でグラフィックを劇的に改善する事も可能となっています。
視聴覚の魅力,1,PC版のグラフィックはPS3版と比べ物にならないほど美しい
視聴覚の魅力,1,世界観の構築が素晴らしいですし、戦闘がもっさりしているのもアクションゲーのようなプレイスキルが求められないので自分としてはプラスに感じました。
視聴覚の魅力,1,グラが綺麗に
視聴覚の魅力,-1,グラフィックがいまいちに感じるのでMOD入れた方がいい。MODを導入するとキャラクターの見た目が良くなる。女性の顔がカマキリみたいな顔ばかりで物足りない。
視聴覚の魅力,1,和製RPGに慣れた方はこのバタ臭いビジュアルにドン引きすること請け合いですが、美化する質の高いMODがありますので、ご安心ください。
視聴覚の魅力,1,美しいグラフィックに目が感じてしまう程の気持ちの良いヌルヌル画面
視聴覚の魅力,1,高画質化され非常に美しい鮮やかな青い空が現れたことに感動した
視聴覚の魅力,1,面白いオープンワールドだし、道中にある本とか読んだり酒場で詩人の歌聞いたりするのも良いゲーム。
視聴覚の魅力,1,ENBがないからロードがサクサクでテンポよく遊べる
視聴覚の魅力,-1,ゲーム全体での日本語訳のクオリティが残念過ぎる、これのせいで没入感がだだ下がり
視聴覚の魅力,1,ヴァイキングモチーフの神話やストーリーで、暗いけど個人的には名作。ゲームのスタイルが気に入った。
視聴覚の魅力,1,音楽も静・動のシチュエーションいずれも素晴らしい
視聴覚の魅力,1,美しい北の大地で、無名の私が勇者にも悪党にもなれる。いや無名のまま散歩だけでもいい。ゲームというより、「そこへ帰りたくなる世界」。何度降り立っても、「ああ、ここに生きた世界がある」と感動する。
視聴覚の魅力,1,女性キャラも美形になる
視聴覚の魅力,1,北の大地の美しい描写に感動。スカイリムの美しい大地を狩りをしつつ駆け回るだけで楽しい。
視聴覚の魅力,1,世界観の作りこみが凄まじく、本当に一つの世界がそこにある気がします
視聴覚の魅力,1,とてもすごいゲームだ
視聴覚の魅力,1,ゲームのスタイルが気に入った。ゲームの見た目と雰囲気が気に入った。私はゲームの美学を高く評価した。
視聴覚の魅力,1,世界観の構築がすさまじく、神話の中の冒険譚が楽しめる。ゲームの見た目と雰囲気が気に入った。
視聴覚の魅力,1,グラフィックも綺麗です。
視聴覚の魅力,1,世界観が素晴らしく、ベースがしっかりしていると思う。ゲームの見た目と雰囲気が気に入った。
視聴覚の魅力,1,独特な見づらいUIだったが、面白いと感じた。
視聴覚の魅力,1,世界観は勿論ゲームとしても拘りが段違いのこのシリーズ。ゲームのスタイルが気に入った。実際この世界で生まれた数多の良MOD群によってバイブス上がり過ぎた。
視聴覚の魅力,1,圧倒的自由度の高さ世界観の素晴らしさが最高です
視聴覚の魅力,1,ボリュームと拡張性、10年前のものとは思えないクオリティがあなたを魅了するでしょう。
視聴覚の魅力,1,グラフィックも十分でゲーム内容自体も非常に優れた神ゲーだと思う。
視聴覚の魅力,0,見た目とかUI改善MODくらいならいいかなとMOD導入を開始。
視聴覚の魅力,1,従者がメッチャ可愛い。エルフ耳のヒーラーを連れてますけどスカイリムの世界に馴染みました。
視聴覚の魅力,-1,NPCのセリフが全て字幕無しボイス。そのせいで音無しでプレイすると全然会話がわからない。ボイスを聞かないと進めないこともある。
視聴覚の魅力,1,世界観にガッツリと没入できる神ゲーです。
視聴覚の魅力,-1,VR版ならではの楽しさは皆無です
視聴覚の魅力,1,使われている音楽が素晴らしい。音楽だけで感動させてくれる。
視聴覚の魅力,1,没入感が素晴らしかった
視聴覚の魅力,1,世界観が幻想的。ゲームの見た目と雰囲気が気に入った。
視聴覚の魅力,1,MODでグラフィックを底上げするとまるで別世界になり
視聴覚の魅力,1,グラフィックが気になる人もいるでしょうが、今やっても十二分に楽しめる
視聴覚の魅力,1,実写みたいにめちゃくちゃキレイな画面でやってます。
視聴覚の魅力,1,面白かったです。
視聴覚の魅力,1,バニラでも十分美しい景観
視聴覚の魅力,1,光源や草などの風景が綺麗になっている。今時の作品と比べても見劣りしない。
視聴覚の魅力,1,色んなRPが出来る神ゲー
視聴覚の魅力,1,デイドラ娘ＭＯＤが超絶キュートでお気に入りですぜ。
視聴覚の魅力,1,MODが嵌ると綺麗だし、世界観がいいですよ
視聴覚の魅力,1,グラボも新しくする目途がたちました。MODも良い感じに使ってます。良いですね！
視聴覚の魅力,1,世界観が異常なほど深く設定されています
視聴覚の魅力,1,中身はめっちゃ楽しい
視聴覚の魅力,1,グラフィックなどは性能の良いPCを用意してMODを盛り込めばかなりマシにもなりますし今でも十分に楽しめると思います。
視聴覚の魅力,1,グラフィック向上があった
視聴覚の魅力,1,それでもなお引き込まれる魅力があります。
視聴覚の魅力,1,広大な世界を景色を見ながら探検しています。
視聴覚の魅力,1,美しいグラフィックに、新しいシナリオ、新しい土地、新しい武器に魔法、美人になったスカイリム住人たち、そして数多の冒険に着いてきてくれる美しく素敵なフォロワー陣。
視聴覚の魅力,1,色褪せない濃厚ファンタジーというまだまだ遊べるゲーム
視聴覚の魅力,1,グラ的に良いか悪いかはともかく快適かどうかにおいて僕は良い処理だと思ってます
視聴覚の魅力,1,勇気と力の使い方を知ることによって、それらが解き放たれたように湧きだしてくるイメージがする作品。
視聴覚の魅力,1,世界観や歴史が細部までしっかり作られてるのでそういうところも楽しめる人におすすめ
視聴覚の魅力,1,良くできた世界観だと思います
視聴覚の魅力,1,世界観の作りこみや高い自由度が評価されている
視聴覚の魅力,1,"I love the graphics, the stories and everything that is in this game."
視聴覚の魅力,1,テクスチャが綺麗になった
視聴覚の魅力,1,非常にグラフィックが綺麗で細かいところまで作り込まれていて製作者の愛を感じます
視聴覚の魅力,1,ゲーム自体は最高に面白いです。
視聴覚の魅力,1,綺麗なグラフィックです
視聴覚の魅力,1,思う存分没入できます。
視聴覚の魅力,-1,効果音は断続的に途切れながら再生される
視聴覚の魅力,1,ゲイムとしてはとてもよかったです。
視聴覚の魅力,0,今の時代にしては画質がイマイチなため、MODを導入して画質を上げるとより楽しめるかも。
視聴覚の魅力,-1,グラフィックを強化しないと楽しめないと思います。NPCの顔もブサイク揃い。自キャラもどう頑張って作ってもブサイク。
視聴覚の魅力,1,SEの解像度を超える美麗グラでも遊べる
視聴覚の魅力,-1,元々綺麗だし感動覚えるほどよくなったという実感はしませんでした
視聴覚の魅力,1,綺麗で作り込みが凄いと感じた。
視聴覚の魅力,1,NPCしゃべりまくり世界広がりまくりで名作感は感じられた。
視聴覚の魅力,1,絵が綺麗になっていたので喜んだ
視聴覚の魅力,-1,古いゲームなので仕方ないとは思いますが、私には向いていないようです。
視聴覚の魅力,1,世界が綺麗。天候も変化するし昼夜もある。イベントなど何も考えずぶらぶら散歩するにはとてもいいゲーム。素材だけはとてつもなくいい。
視聴覚の魅力,1,ゲームの見た目と雰囲気が気に入った
視聴覚の魅力,-1,馬車のシーンでは真っ暗で音しか流れない
視聴覚の魅力,1,グラフィックは流石に古く感じますが、ゲーム内容は期待通りって感じです。
視聴覚の魅力,-1,無音で何か言っているが全く聞こえないため、評価できない
視聴覚の魅力,-1,大体同じ人が声を当てているせいかどこにいっても新鮮味を感じない。テキストじゃなくて音声だからいちいち聞くのがめんどくさい。
視聴覚の魅力,-1,グラも汚く、戦闘も人形劇である。
視聴覚の魅力,0,見た目のグラフィックより安定性を改善してください。
視聴覚の魅力,1,世界観や演出面では今でも楽しめる素晴らしい内容になっています。
視聴覚の魅力,1,世界観が素晴らしいです。
視聴覚の魅力,1,画像も少し前のゲームなのにかなり綺麗でいい
視聴覚の魅力,-1,確かにそこまで良くはありません。今のゲームを知っているなら間違いなく見劣りしてしまいます。特に顔グラについては難があって、美形キャラは存在しないし絶対に作成できません。
視聴覚の魅力,-1,ビジュアルがダサい
視聴覚の魅力,1,作りこまれた世界観をフルボイスで遊べる
視聴覚の魅力,1,自由度高くてとても良き
視聴覚の魅力,1,世界観に飽きることはないと思う。
視聴覚の魅力,1,気に入ったわ。
視聴覚の魅力,1,素晴らしくゲーム！　　mod入れたら　神！
視聴覚の魅力,1,代入感很强
遊ぶ意義,1,なりたい自分になってスカイリムで暮らせるゲーム
遊ぶ意義,1,人生で辛いことをたくさん経験して、何度も死にたくなりましたが、このゲームの新作で遊ぶまではどうしても死ねません。
遊ぶ意義,1,世界観の知識を集めていくことが楽しさにとてもよく繋がるゲームです
遊ぶ意義,-1,男としての成熟するためのパーツに欠ける
遊ぶ意義,1,このゲームはプレイヤーの希望や目標、すけべな妄想等をすべて反映させることが可能である
遊ぶ意義,1,郷愁を感じた、奥深く飽きない作品だと思う
遊ぶ意義,1,整ったゲーム体験が人生の一部となると感じた
遊ぶ意義,1,自分だけの生き方ができるという自由奔放さはただただ脱帽です
遊ぶ意義,1,面白いオープンワールドだし、道中にある本とか読んだり酒場で詩人の歌聞いたりするのも良いゲーム
遊ぶ意義,1,"私はゲームに夢中になった。このゲームをプレイすることは私にとって有意義だった。  "
遊ぶ意義,1,ゲームとのつながりを感じ、楽しめるようになった
遊ぶ意義,1,タムリエルは実家の様な安定感
遊ぶ意義,1,ロールプレイっていう点ではこのゲーム以上のものはあまり無いと思う。暗いけど個人的には名作。
遊ぶ意義,1,ロールプレイとしての没入感はこれ以上ないと思います
遊ぶ意義,1,ストーリーは叙事詩のようなロマンあふれるもので、まさにダークファンタジー
遊ぶ意義,1,リアルでは彼女もいませんがSkyrimでは10人の美人妻がボクの帰りを待ってます！
遊ぶ意義,1,ゲームというより、「そこへ帰りたくなる世界」。何度降り立っても、「ああ、ここに生きた世界がある」と感動する
遊ぶ意義,1,ファンタジーな世界であらゆる「役割」になりきり、ロールプレイができることだろう
遊ぶ意義,1,ゲームをプレイすることは私にとって有意義だった。このゲームは私にとって意味のあるものだと感じた。ゲームをプレイすることは私にとって価値があった。
遊ぶ意義,1,ゲームは最高に魅力的であり、深い世界観にドップリ漬かることのできる世界一のRPGゲームだと感じた
遊ぶ意義,1,ストーリーも思ってた以上に壮大だった
遊ぶ意義,1,現状、これを超えるゲームが「個人的には」存在しない
遊ぶ意義,1,このゲームをプレイすることは私にとって価値があった
遊ぶ意義,1,ゲームをプレイすることは私にとって有意義だった。このゲームは私にとって意味のあるものだと感じた。このゲームをプレイすることは私にとって価値があった。
遊ぶ意義,1,"ストーリーはあまり重視されていないのですが、それでいてキャラ造形には深みがあります。ウルフリックとか、好悪分かれるキャラでしょうが、私は人間味があってとても好きです。"
遊ぶ意義,1,このゲームは私にとって意味のあるものだと感じた
遊ぶ意義,1,家を持ち家族を持てるゲームはあまりないので楽しいです
遊ぶ意義,1,一生遊べます
遊ぶ意義,1,唯一無二のゲームだと感じた
遊ぶ意義,1,"大人が楽しめるゲームです"
遊ぶ意義,1,これ以上に面白いゲームを私は知りません。異世界に根を下ろし、そこに生きることを可能にしてくれる稀有な作品です。
遊ぶ意義,1,何でもできる。ドヴァキンとして世界を救うも良し、薬師ロールプレイして遊ぶも良し。
遊ぶ意義,1,ゲームに真剣に取り組むことの重要性を感じた。スカイリムは私の憎悪や怒りを受け止めてくれる。彼らが真剣にゲームを作っていることが私にとって大きな救いである。
遊ぶ意義,1,勇気と力の使い方を知ることによって、それらが解き放たれたように湧きだしてくるイメージがする作品
遊ぶ意義,1,異世界モノが好きな人には特に一度クリアまでやってもらいたいゲーム
遊ぶ意義,1,"ゲームの概念を変えてくれたと思う。メインストーリーをクリアすることが目的ではなく、仮想世界でどう生きていくのか自由に振る舞うことができる。  "
遊ぶ意義,1,このゲームは私にとって意味のあるものだと感じた。このゲームをプレイすることは私にとって価値があった。
遊ぶ意義,1,"久しぶりにハマるゲームに出会えた気がします"
遊ぶ意義,1,遊ぶ意義があった
遊ぶ意義,1,ここに還ってくることが意味があると感じる
遊ぶ意義,1,このゲームが面白すぎて人生の半分をここに使いました
遊ぶ意義,1,"意味のあるものだと感じた"
遊ぶ意義,1,世界観というか人々や動物、魔物達がそれぞれの生活しているという雰囲気作りがよくできている
遊ぶ意義,1,サバイバルモードは不便を楽しめる人にはおすすめ
遊ぶ意義,1,魂が共鳴したドヴァキン達よ！さあスカイリムの世界に飛び込もう！！
遊ぶ意義,1,ストーリーについてですが、悪いドラゴン（竜王的なの）を倒すという王道なもので結構いいとは思いました。特別な力を持った英雄として活躍できるのもポイントです。世界は厳しいようですが英雄には関係ありません。世界観とか知るためにある程度は予習しておくことをおすすめします。タロスとかデイドラとかソブンガルデとか用語を知らないと意味不明で楽しさが半減してしまいますので。
遊ぶ意義,1,この世界が好きだ。滅びてほしくない
遊ぶ意義,1,長く遊べる名作
遊ぶ意義,1,僕の青春です。
遊ぶ意義,1,最高のゲームだと感じた
没入感,1,落ち着いてできるゲーム
没入感,-1,プレイ中は周囲の状況に気付かなくなった
没入感,1,毎晩3時までやっていた
没入感,-1,プレイ中は周囲の状況に気付かなくなった
没入感,-1,プレイ中は周囲の状況に気付かなくなった。私はゲームに夢中になった。私は試合に完全に集中していた。
没入感,1,思ったよりプレイしてました
没入感,1,没入感がとてもありました。
没入感,1,起きてる間ずっとこのゲームをやっていたりします
没入感,-1,没入感を損なうバグが増え、イライラさせられることが多くなってしまいました
没入感,1,どっぷりハマりました
没入感,-1,ゲームよりもMOD入れることに夢中になったくらい
没入感,1,プレイ中は周囲の状況に気付かなくなった。私はゲームに夢中になった。
没入感,1,"プレイ中は周囲の状況に気付かなくなった。私は試合に完全に集中していた。  "
没入感,-1,没入感がだだ下がり
没入感,1,ロールプレイとしての没入感はこれ以上ないと思います
没入感,1,心揺さぶられるものがあります
没入感,1,没入感が高い
没入感,1,時間を忘れて没頭できる神ゲーです
没入感,1,没入しすぎてクリアに１００時間かかりました
没入感,1,世界観にガッツリと没入できる
没入感,-1,モニターの画面越しだったのがVRでゲームの世界に入れるようになったという感動はありますが、それは最初の馬車に揺られてる時だけです
没入感,1,時間を忘れて没頭できる作りこみ
没入感,1,作りこまれた世界にのめりこんでいます。時間が溶けてしまう
没入感,-1,ゲーム自体は楽しくプレイしているがストレスのたまる経験をすることになる
没入感,1,没入感が素晴らしい
没入感,-1,時間奪われていくゲーム
没入感,1,私はゲームに夢中になった。私は試合に完全に集中していた。
没入感,1,圧倒的時間泥棒のゲーム！！！
没入感,1,とてもカオス、刺激的な冒険ができる
没入感,1,人々の会話や異常な量の書物によるテキスト、クエストなどで明らかかになっていくのが楽しいです
没入感,1,中身はめっちゃ楽しい
没入感,1,それでもなお引き込まれる魅力があります
没入感,1,気が付いたらスカイリム中を歩きまわってる
没入感,1,世界観にのめり込める人なら楽しく遊べると思う
没入感,1,思う存分没入できます。
没入感,1,FPS視点+オープンワールドで没入感の強いゲームです。
没入感,1,何時間でも遊んでいられます
没入感,1,プレイ中は周囲の状況に気付かなくなった
没入感,1,MODを入れてるとあっという間に時が過ぎます
没入感,1,時間を忘れてのめりこんでしまう
没入感,1,代入感很强
没入感,-1,プレイ中は周囲の状況に気付かなくなった
成長感の得やすさ,1,"私はこのゲームをうまくプレイできると感じた。ゲームをプレイしながら能力を感じた。  "
成長感の得やすさ,-1,レベルはあげ過ぎると敵も強くなるので隠密やスリといった戦闘に関係ないスキルばかり上げているとめっちゃ大変
成長感の得やすさ,1,環境が変わると人は変わるものですね。スカイリムの地は私をならず者に育ててくれました。
成長感の得やすさ,1,難易度をイージーにしたら基本サクサクだった
成長感の得やすさ,1,キャラクターを強化できるんです！
成長感の得やすさ,1,実績全クリまで楽しめました
成長感の得やすさ,1,ゲームを進めることで自キャラクターを作り込んでいくことが恐らくこのゲームの最も面白い部分であり、言わば本質ではないかと思う
成長感の得やすさ,1,知識がついてくると、本当に無限に遊べると思う
成長感の得やすさ,1,プレイ時間に比例して強くなっていくさまは、楽しいです
成長感の得やすさ,1,まだまだ伸び代があると思わせてくれるゲームです
成長感の得やすさ,1,Mod導入してちゃんと起動したときの達成感はよかった
成長感の得やすさ,1,キャラを強くする
成長感の得やすさ,1,やりがいはありそうです
好奇心への刺激,1,ゲームをどう進めていくか興味を持った
好奇心への刺激,1,MODがどのように進化したかを調べたかった。私はゲームがどのように続くのか知りたくてたまらなかった。
好奇心への刺激,1,滝の裏を調べたら本当に洞窟があった
好奇心への刺激,1,ゲームの進化について調べたくなった
好奇心への刺激,1,まだ発見できていない要素もたくさんあります。
好奇心への刺激,1,Modを入れたほうが良いと思った
好奇心への刺激,1,スカイリムを買えば、10倍100倍のボリューム感でドグマができるのか！ と。ゲームがどのように進化したかを調べたかった。
好奇心への刺激,1,ゲームの中で生活しているようなプレイが出来たり
好奇心への刺激,1,TES6の新情報を待っているので、Skyrimを購入して事前知識を入れて待っているとTES6をもっと楽しめると思います
好奇心への刺激,1,当時気づかなかった発見もあり
好奇心への刺激,1,その作業を含めて楽しいゲームです。
好奇心への刺激,1,今更MOD導入を覚えてしまいました
好奇心への刺激,0,ゲームがどのように進化したかを調べたかった
好奇心への刺激,1,MODを調べたり吟味してる時間も含めると多分４００時間以上やってると思う
好奇心への刺激,1,ほんとに色々あるし進化していってるようだしでオープンワールドのゲームやりたいなら是非やってほしい
好奇心への刺激,0,アップデートしたらMOD環境動かなくなるのかな、試してみたい（ドキドキ）
好奇心への刺激,1,Modでプレイするのが楽しみです
好奇心への刺激,0,"ゲームがどのように進化したかを調べたかった。私はゲームがどのように続くのか知りたくてたまらなかった。  "
好奇心への刺激,-1,最後の最後、貯めるに貯めまくったゴールドをゼロにするぐらいの買い物をしたかった。ドラゴンでのみ行けるステージももっとプレイしたかった。
好奇心への刺激,1,迎賓館に忍び込むクエストと闇の一党の始まりが一番ワクワクした。他のゲームじゃ味わえない。
好奇心への刺激,1,最新の情報を参照したいと思った
好奇心への刺激,1,新しいMODが出る（見つける）
好奇心への刺激,1,興味本位にmod入れて胸糞悪くなっても自己責任です。modが出続けてる間はずっと遊べる買って損はしないと太鼓判は押せる。
好奇心への刺激,1,そうした「流れ」を楽しみたい方には、今のSE版はうってつけでしょう。
好奇心への刺激,1,色々なものを試す上で新たな発見するのがとても面白いです。
好奇心への刺激,1,ゲーム内に登場する「書籍」の数が半端なく多いので、「長文読解たーのしー!」な人も遊んでみるといいんじゃないですかね
好奇心への刺激,1,自分で楽しいことを探せる人。ネットで調べて楽しみを見つけることが出来る人。
好奇心への刺激,1,ゲームに対する興味が喚起された
好奇心への刺激,1,何に巻き込まれてるのか分からないですが。。面白いんです。
好奇心への刺激,1,今度は魔法縛りで遊んでみる予定
好奇心への刺激,0,ゲームがどのように進化したかを調べたかった
好奇心への刺激,1,探索も楽しめるし
好奇心への刺激,1,MODの導入方法を調べたりDLをしているだけで既に12時間以上経過しています
好奇心への刺激,-1,興味を持ったは買うべきじゃない
好奇心への刺激,1,少しでも魅力感じればやってみるといいんじゃないかな
好奇心への刺激,1,MODで遊びたくて購入しました
好奇心への刺激,0,ゲームがどのように進化したかを調べたかった。試合がどのように進行したかを知りたかった。私はゲームがどのように続くのか知りたくてたまらなかった。
好奇心への刺激,0,ゲームがどのように進化したかを調べたかった
好奇心への刺激,1,"読むだけでも何かと新しい発見があります"
好奇心への刺激,1,たくさんのことを探索することに興味を持った
好奇心への刺激,-1,最初はさっぱりわからないのですが
好奇心への刺激,1,想像力次第でゲームの寿命も変わるのが特徴か
好奇心への刺激,1,広大な世界を景色を見ながら探検しています。
好奇心への刺激,1,できるだけ調べないで、自分の力でやっていくのが面白い
好奇心への刺激,1,検索して調べれば大体目的の物に行き当たります
好奇心への刺激,1,思った以上にMODは種類も数も多く驚きました。
好奇心への刺激,1,次回作出ないかな〜
好奇心への刺激,1,MODがどのように世界を変えるのかを知りたいと思った
好奇心への刺激,1,世界観や歴史が細部までしっかり作られてるのでそういうところも楽しめる人におすすめ
好奇心への刺激,1,ググって強いアイテム手に入れて実績確保にはしってもよし
好奇心への刺激,1,Modで遊びたい
好奇心への刺激,1,MODが豊富なので自分好みのMODを探すのも、また一つの楽しみ
好奇心への刺激,1,MODを入れるとさらに遊べることが何倍にもなる。
好奇心への刺激,1,マルチプレイに対応してくれたらいつまでもプレイできます
好奇心への刺激,-1,何個も別のバージョンで販売するのやめてはやくTES6出して
好奇心への刺激,1,modとかもすごいあるので100時間以上は楽しめると思います
