aspect,np,review
操作のしやすさ,1,RTSっぽい操作感と入植者たちを自動的に働かせるための工夫がまず目につく特徴であろうか。一人一人を操作するのではなく、キャラクターたちに性格や適性に合った仕事を自発的に行わせて眺めるのが楽しいという人向きか。
操作のしやすさ,1,全部クリックと試行錯誤で簡単にできます
操作のしやすさ,-1,操作も表示もクッソ分かりにくくて非直感的。何を右クリックして何を左クリックしなければならないのか憶えられないし、できるはずのことをどう操作したらできるのか、やったはずのことがなぜできていないことになっているのかなど、まるでわからない。
操作のしやすさ,-1,チュートリアルないからゲームシステムがかなり分かりづらいのが欠点
操作のしやすさ,-1,操作は画面上のアイテムを指定したり建築場所を指定してそれに対してキャラクターが動くと言う具合で戦闘や指定によって直接的に動かすことは出来るが大半の時間は勝手に働いてもらう事になる。画面上の重要ポップに注意していないとキャラが死んだり、指示のやり方に慣れない内は様々な原因でキャラが死ぬので慣れるまでは難しいかもしれない。
操作のしやすさ,1,操作は慣れるまで複雑だと感じるかも。Youtubeで初心者講座みたいな動画があるので効率的に始めたい人は見ながら遊んだほうがやりやすいかもしれません。私は石のどかし方が分からず、しばらくは冷蔵庫用の室内が岩石まみれでした。
操作のしやすさ,-1,不親切、不便な面(主にUI関連)が多い
難易度の適切さ,1,ゲームプレイについては、難易度設定により一切の脅威もなく安全にコロニーを運営することも出来ますが、災害や病気、襲撃といったサバイバル要素があることで、目的をもってコロニーデザインが出来ます。
難易度の適切さ,1,少々理不尽な事が起きコロニーが滅んだりもしますが、そういうゲームだと解ってからはさらに楽しくなりました
難易度の適切さ,1,初心者は「フェーベ」が一番良いかもしれません。まず最初に難易度を『穏やか(Peaceful)』か『基地建設(Easy)』でやるのを非常に強くお勧めします。
難易度の適切さ,1,難易度も本当に簡単な難易度から、どうやっても全滅してしまうようなハードなものまで、自分で設定する事ができるので、僕みたいな駄目人間から、SLGに自信ありの猛者まで色々な人が楽しめると思います。
難易度の適切さ,1,設定難易度にもよりますがこのゲームの戦闘はリアルかつ無慈悲です。知識と経験と適切な判断が求められますが決して不条理ではありません。プレイ時間が増えるに従って必ず結果が変わってきます。
難易度の適切さ,-1,難易度ですぐにクリアできてしまった
難易度の適切さ,1,細かく用意された難易度を下げれば、まったり基地を拡張することに専念できるし、逆に上げると、度々訪れる他勢力の襲撃をいかに凌ぐか考慮しながら資源とにらめっこモードなどもできる。
難易度の適切さ,1,ただしこれは難易度設定が出来るので、激しい戦闘や苦行を味わいたいマゾヒストの方から、まったりゆっくりとコロニーを観察したい平和主義の方まで、それぞれに合った楽しみ方が出来る。
難易度の適切さ,-1,低難易度だと物語を感じる間もなくアッサリクリア出来てしまって感慨がないが難易度を上げると行動の選択肢は狭まりロールプレイの幅は無くなる
難易度の適切さ,-1,現在の公式ver1.1+Royalityの環境だと高難度は、セーブロードでやり直すか、チート的なワークショップ導入前提の難易度になってしまった。特に最高難易度の調整は狂っている。
難易度の適切さ,1,難しいモードもあるので長く遊べます
難易度の適切さ,1,クリアまでの難易度は自分で調整できる上、豊富にあるModを入れることでプレイを快適にしたり、難易度を上げたり自由自在です。
難易度の適切さ,-1,難易度が高いと感じた
難易度の適切さ,-1,低難易度かつセーブ＆ロードに頼りまくり
難易度の適切さ,1,難易度を変えて、死に物狂いでメカノイドと戦ったり、ひたすら理想のコロニーを作ったり
難易度の適切さ,0,資源がかなりシビアなため知識がない状態でプレイすると後で後悔してしまうなんてこともあるかと思いますが最初から理想プレイなんてできないのでそこは妥協してやりくりするしかないかと
難易度の適切さ,1,街作りに専念できる低難易度から、畳み掛けるような連続した理不尽なイベントが襲いかかる高難易度まで幅広く設定可能
難易度の適切さ,-1,特に高難易度では泥沼の消耗戦になった。これから初心者や復帰者は現環境になれるまでなるべくやさしい難易度を選択することを強く推奨する。
難易度の適切さ,-1,高難度で超過酷な印象
難易度の適切さ,1,特に無制限のセーブ＆ロードによるリロードを許さない設定でプレイする場合は、運の要素を極限まで排除するように根本的なプレイスタイルの変更を考える必要が出てきます。ゲームについては挫けそうなくらいやりごたえがあります。
難易度の適切さ,-1,けっこう難しい。
難易度の適切さ,-1,難易度はローグライクゲームのような難しさ
難易度の適切さ,1,難易度や初期装備、惑星の環境などをカスタマイズして始められるので平和にプレイしたい人も超過酷な環境に挑戦したい人もお好みで楽しめる。
難易度の適切さ,1,一筋縄ではいかない難易度、試行錯誤しうまくいったときの達成感がある
難易度の適切さ,1,難易度をイージーでやったので後半はわりと余裕がありましたが、次はノーマルでやってみたいと思います
難易度の適切さ,-1,バニラ状態では相当難易度が高く、程よく難易度を低下させるＭＯＤを入れた方が楽しめると思います。
難易度の適切さ,1,難易度が難しいと思うなら簡単なモードで遊べばいい
難易度の適切さ,1,自分のプレイスキルとかエイムとかでごり押せないとことかめちゃ好き！！
難易度の適切さ,-1,基本的な難易度は高い
難易度の適切さ,-1,やや難易度高めなバニラ設定から、難易度を低下させるバランス調整MODを入れてもよいでしょう。
難易度の適切さ,-1,厳しさあり
難易度の適切さ,1,難易度を途中で変えられるので、クリアする事だけにこだわれば、難しくはない。ただ、無意識のうちに縛りプレーと言わないまでも、自分のこだわりを妥協できないと、その分難しくなるのは間違いない。
難易度の適切さ,1,高難度の資格を取れるくらいプレイした
難易度の適切さ,-1,全体的な難易度は高いと思います。
難易度の適切さ,-1,高難易度でできなくなるので注意
難易度の適切さ,1,低めの難易度なら考えるのが苦手でも十分遊べます。ゲームの腕前や好みに合わせて好きな遊び方ができる、懐の広いゲームですね。
難易度の適切さ,-1,難易度を下げれば基地づくりを満喫できるが、初めの頃は最低難易度でも1年生き延びるのに何度もやり直す羽目になる
難易度の適切さ,1,初めて遭遇する事故や失敗でそれなりの被害が出ても、それで即ゲームオーバーでなく、どうにか立て直す余地がある。
難易度の適切さ,1,ゲームの難易度自体は、複数の難易度が選択できるようになっており
難易度の適切さ,-1,難易度調整なりしないと厳しい場面に遭遇します
難易度の適切さ,1,コロニービルダーゲームとしてはそこそこの難易度があり、長く楽しめるゲームです。
難易度の適切さ,1,難易度が絶妙に感じました。
難易度の適切さ,1,結構シビアな難易度で、時には理不尽なゲームオーバーを体験することもあるけど、何故か何度もプレイしてしまう中毒性がある。
難易度の適切さ,1,何度も死にながら、本当に楽しかったです。
難易度の適切さ,-1,まずこのゲームは基本的に難易度が高く、初見殺しです。
難易度の適切さ,1,上記のような緩い遊び方もできれば、ゲーム内設定でやり直しなしにもできるので難易度が非常に幅広い。難易度設定が幅広くゲームとして進めやすかったように感じる。
難易度の適切さ,1,最初は一番低い難易度でプレイし、慣れてから違う難易度で遊んだり、ゲームに慣れたら、難易度やストーリーテラーを変える事でまた楽しめる。
難易度の適切さ,1,全ての理不尽なイベントには回答があり、入念な準備と豊富な知識と少しの運で乗り越えることができる。
難易度の適切さ,-1,標準的な難易度で遊んだのですが、クリアは思った以上に過酷でした
難易度の適切さ,-1,生き残るのもやっとな難易度で楽しんでそろそろ疲れてきた
難易度の適切さ,1,単純だけど奥が深い名作
難易度の適切さ,-1,慣れると面白いゲームなのだがチュートリアルがどうにも不十分で、コロニー崩壊につながるような重要事項までは教えてくれない。初心者はなぜ詰んだのかもわからず詰む。
難易度の適切さ,0,ゲームバランスについては、ある程度は先に知識を得ておかないと辛い所があるかもしれません。特に戦闘面の難易度向上があった
難易度の適切さ,1,今回は易しい難易度で
難易度の適切さ,1,難易度はリアルタイムで変更できるので、状況によって変えるのがいいのかもしれない
難易度の適切さ,0,色々なことに気付いてはやりなおし、思いがけない事態が起きても諦めなければ好転することもあったり、あっさり全滅したり。
難易度の適切さ,-1,慣れない内は、餓死や病死、ヒャッハーな方たちによって壊滅、野生動物の群れに蹂躙されるなどが、日常茶飯事に起こります
難易度の適切さ,1,ゲームは難しかったが、難しすぎなかった
難易度の適切さ,1,クリアすらできてないが、最高難易度かつ初期メンバー全員生存で脱出したい
難易度の適切さ,1,難易度設定を細かに変更可能 ゲームプレイ前に設定する難易度も食料生産量から襲撃者の数まで詳細設定できる。苦手な人からやり混んでる人まで刺激のある難易度設定を選び続ける事ができます。
難易度の適切さ,-1,難易度変えて地獄を見るのもよし
難易度の適切さ,-1,かなり難易度は高めで、チュートリアルはあまり役に立たない
難易度の適切さ,1,やりごたえありました。安定してきても全然気が抜けない。その分、達成感が半端ない。
難易度の適切さ,1,最初の難関『やり方が解らない』を突破すればきっとわかってもらえると確信している。
難易度の適切さ,-1,難易度ミディアムが初心者にはかなり難しいので簡単なモードからプレイすることをオススメします
難易度の適切さ,-1,クリア難しすぎる。
難易度の適切さ,-1,正直なところ、縛りプレイ追加するような方向性で、バフ３：デバフ７くらいのバランス。もっとパラダイスみてぇな高難易度プレイをしてえ…
難易度の適切さ,-1,派閥種族が人間1種、戦力は2種類しかないので後半ヌルゲーになります
難易度の適切さ,1,ゲームとしての難易度は高い部類に入ると思います。
難易度の適切さ,1,個人的にはどっしりと生活基盤を整えるのが好きなので、難易度選択でゆっくりほのぼの開拓生活も可能であるのが特に嬉しい。
難易度の適切さ,-1,イージーモードでも忍耐を試されることがある
難易度の適切さ,1,高難易度でハラハラするもよしなゲーム
難易度の適切さ,-1,高難易度クリアしたからと満足してはいけない
難易度の適切さ,1,適者生存だったか、そんな名前の難易度までクリア
難易度の適切さ,1,バニラが難しすぎればModで簡単にできる
難易度の適切さ,-1,難易度が高いと感じます
難易度の適切さ,-1,高難易度だと管理職のつらさが分かる
難易度の適切さ,1,ゲーム自体の難易度も細かく調整する事ができ、初心者でもハードルが低いのではないでしょうか
難易度の適切さ,1,最低難易度でプレイしたが、脱出できた
難易度の適切さ,-1,こういうシミュレーションゲームの中では難易度はかなり高めだと思います
難易度の適切さ,1,難易度のバランスもわりかし取れているためストレスもなくクリアが可能
難易度の適切さ,1,MODの力を借りて３回クリアできたので、バニラでクリアする頃には４桁行くと思いますが、本当に素晴らしく面白いゲームです。
難易度の適切さ,1,難易度もイージーなコミュニティビルダーにしていたが、決して楽をさせてくれないバランスがとても楽しかった
難易度の適切さ,1,ゲームは難しかったが、難しすぎなかった
難易度の適切さ,1,最強難易度でやってもいいし、何も起こらない平穏モードでもよし
難易度の適切さ,1,難易度は高めで大人向けでありカジュアルではなくやりこみタイプだが、これも好みに合わせてカスタムできる
難易度の適切さ,-1,次々とやらないといけない事や作らないといけない物・設備が出てくるので資源管理がキツイ
難易度の適切さ,-1,プレイヤーを追い詰めようと仕掛けてくるので油断できない
難易度の適切さ,1,最初は四苦八苦しながらコロニーを運営するかもしれませんが、次第に手際が良くなってコロニーが成長していく快感が凄まじいです。
難易度の適切さ,-1,マゾゲーであると大雑把に言えることは確かです
難易度の適切さ,1,設定での難易度設定の幅が大きい
難易度の適切さ,-1,難易度ノーマルはもう少し初心者に優しい難易度にしてもよいのではないだろうか
難易度の適切さ,1,自分好みの難易度や楽しみ方を模索も出来る非常に楽しいゲームです
難易度の適切さ,1,何度か失敗し、最短でロケット打ち上げを目指すようにしたらクリアできました
難易度の適切さ,1,最高難易度をクリアした
難易度の適切さ,1,難易度強化であれ、グロであれ、開発が望む「そこで展開されるドラマ」を見るのはまぁうん、なぁ～んか癪だけど楽しいね
難易度の適切さ,1,本当に色々細かく設定されているゲームでやりごたえは十分にあります。
難易度の適切さ,-1,難易度は他のゲームと比べてかなり高い
難易度の適切さ,-1,難易度によって、襲撃の難易度や疫病、伝染病、寒波や熱波など、多くのイベントが発生し、何日もかけて築いたコロニーが一夜にして滅ぶことも。
難易度の適切さ,-1,死に覚えゲーみたいなところがあるので、ヌルゲーを期待している方にはあまりおすすめできませんが
難易度の適切さ,1,難易度によっては理不尽と思われるような災難に数多く襲われますが、自らの采配によりそれらを凌いで拠点を大きくしていく喜びは中々他に無いものです。
難易度の適切さ,-1,当初難易度高めで敵の侵攻なども楽しんでいましたが、ゲームの進行に合わせて敵も強大になって攻めてくるシステムと分かり、その点はどうしても自分には合いませんでした。
難易度の適切さ,-1,生存者は小さなことで常に精神を削るため、精神維持が非常に難しい
難易度の適切さ,1,ゲームは難しかったが、難しすぎなかった。
難易度の適切さ,0,難しいことはないが、物資が手に入らないことがある
難易度の適切さ,-1,このゲームの難易度ハードの理不尽さに比べたら現実の仕事なんて楽勝です。
難易度の適切さ,1,難易度設定の幅が広く、最低難易度ではなかば盆栽気分で遊ぶことも出来るし、難易度を上げると理不尽さとの戦いを楽しむことも出来そう。
難易度の適切さ,0,難易度はそれほどイージーでもない
難易度の適切さ,-1,難易度が選べて段階的にステップアップできますが、最初がきつすぎるかと思います
難易度の適切さ,1,ゲーム本体の初期シナリオ変更とかカスタム難易度である程度いじれるので本人が楽しめる難易度で適当に遊んでください
難易度の適切さ,-1,困難なゲームバランスがあった
難易度の適切さ,1,ゲーマーだと自負する方なら両手を上げておすすめできるが、反面カジュアルな楽しみ方をしたいと言われると本作に限って言えばちょっとだけ考慮する必要があるかもしれない。
難易度の適切さ,1,ゲームは簡単すぎず、難しすぎなかった。やり直すたんびにどんどん学んで行けるので超絶無理ゲーってわけでもない。
難易度の適切さ,1,ストレスフリーにも、額に汗かきながらも遊べる良ゲー
難易度の適切さ,-1,襲撃がだんだんと大規模＝大味になってくる 終盤は爆発物と長距離射撃ばかりで味気がなくなる
難易度の適切さ,1,難しかったが、難しすぎなかった
難易度の適切さ,-1,難易度はミドルでもかなり殺しに来ます。ベリーハードは多分クリア不可能でしょう。そのくらい難易度は高いです。
難易度の適切さ,-1,見た目に反して敷居はかなり高い。MODを使ってキャラのステータスを弄りMAXにしても楽に全滅するほどの難易度を秘めている。ゲームスタート時からある程度プランを立てて行動しないと詰む。
難易度の適切さ,1,難易度的にはHard以上はなかなか手ごたえがあり、また所謂Hardcoreモード（やり直しができない）などもある。
難易度の適切さ,1,敵襲や災害への対処法がわかると運次第で壊滅するくらいにはなる
難易度の適切さ,1,敵襲もじわじわ難易度が上がるし
難易度の適切さ,1,ストーリーテラーというaiによる難易度調整のおかげで、長い時間がたてばたつほど難易度があがるaiや、いきなりランダムに難しいことがおきるaiなどを選べる上、いつでも変更可能というのがすごくありがたく
難易度の適切さ,-1,防衛陣地の完成までが少し大変
難易度の適切さ,1,反応炉起動した後の最後の15日間は大変ですが、十分な物資と起こりうるトラブルを想定し、しっかり準備をして挑みましょう！
難易度の適切さ,-1,プレイに習熟するまでは途方もない残酷さにさらされることになります
難易度の適切さ,1,難易度は細かく設定可能でストーリーテラーだけでなく最初の入植地や持ち込む物資によって大幅に変わるのでユルユルからガチサバイバルまでお好みに設定できます。
難易度の適切さ,1,高難易度化出来る神ゲー
難易度の適切さ,1,達成感のあるゲーム
難易度の適切さ,1,様々な難易度を試しながら楽しめる
難易度の適切さ,1,プレイヤーの腕前・知識・判断もほどよく要求され、例え今回は失敗しても、次回は成功させることができるでしょう。
難易度の適切さ,-1,難易度を上げると序盤に対処不可能なイベントがきて突然詰むことがままある
難易度の適切さ,-1,難易度が高いと感じているが、どうがんばっても軌道に乗せられる自信がない
難易度の適切さ,0,難易度はやや高い印象なので、操作に慣れるまではEasyなどがおすすめ
難易度の適切さ,-1,難易度も中々高いサバイバルシュミレーションゲーム
難易度の適切さ,1,少し厳し目の設定でスタートしたほうがやりごたえあっていいと思います
難易度の適切さ,1,ほかのゲームと違ってあえて理不尽が起こるようにできている。でもその理不尽を乗り切れた時の感動はひとしおである。
難易度の適切さ,0,いやー泣いた
難易度の適切さ,1,難易度は自分で調整できる
難易度の適切さ,-1,時折異常に理不尽な目に合わされること
難易度の適切さ,0,ゲームの複雑さや難易度の高さから、慣れるまでには時間がかかるかもしれません
進捗の明確さ,-1,数時間プレイした後でゲーム終了して、あれ、今日あんまり何も進まなかったな…と思ってしまう感じ
目的の明確さ,0,ゲームクリアではなく、荒れ果てた世界の不条理を堪能することがこのゲームの真髄です。
目的の明確さ,1,大きく、また素晴らしく繁栄したコロニーになることもありますが、それは今回降り立った３人が紡いだストーリーの結果であってゲームの目的ではありません。
目的の明確さ,1,目標はいちおう「漂着した惑星からの脱出」が設定されてますが、割と目標なんて気にせず入植者たちをニヤニヤ眺めながらコロニー運営する遊び方になったりもします。
目的の明確さ,0,明確なクリアはありません
目的の明確さ,1,食料品も冷凍庫にしまえば永久保管出来る。
目的の明確さ,1,ゲームの目標だが、本作の特徴は「全てが許されている」という点に尽きる。
目的の明確さ,-1,完全に何も知らない人にはお勧め出来ないかと思います
目的の明確さ,-1,最初はやることが多すぎて何をすればいいか分からなかった
目的の明確さ,1,ゲームのゴールは、自分で宇宙船を作って宇宙に脱出することだ
目的の明確さ,1,私はゲームの全体的な目標を理解した
目的の明確さ,1,宇宙船を建造して惑星を脱出するという目的があり
目的の明確さ,1,ロールプレイヤーのためのゲームであることが明確だった
目的の明確さ,1,「とある惑星に不時着するも最終的に宇宙船を建造して脱出する」のが目的
目的の明確さ,1,最終目的である宇宙船の製作の段階になると資源作成の専門家を工房に篭らせ、防衛専門の小隊を敵襲に備えて要所に待機させ、生活の維持を運搬、調理、清掃を担当する入植者たちに任せる事になり各々のスペシャリストとインフラを担当する人々の集まりという現代さながらの洗練された社会の様相を呈してきます。
目的の明確さ,-1,宇宙船作って星を脱出するのが目的らしいですけど、あんまり気にしないでいいと思います
目的の明確さ,1,脱出という明確なゴールがある
目的の明確さ,1,ゲーム上の目的は宇宙船を自作して飛び立つことである
目的の明確さ,-1,最終目標であるロケットを飛ばすことがクリアではあるが、そこを目標にプレイするゲームではない
目的の明確さ,1,明確なゴールがありますので「条件を達成させれば物語を終えれる」ようになっている。ズルズルと繁栄したコロニーを自分の好きなカタチで終わりを迎える事ができます。
目的の明確さ,1,このゲームの物語は、不時着した惑星で生き残り再び宇宙に戻ることである。目的を達成するためには、すぐ目の前にある死から逃れるべく、衣食住（建築・栽培・戦闘）を整え、同じように生き残った人や原住民と協力し大きな村を作っていくのだ。
目的の明確さ,1,基本的には宇宙に脱出することが目的のゲームです
目的の明確さ,1,自分で目的を決めたりロールプレイが好きな人向け
目的の明確さ,1,クリアの目的は研究を進めて宇宙船を作り、星から脱出すること。
目的の明確さ,1,このゲームの目標は宇宙船を作って脱出すること。
目的の明確さ,0,ゲームの大筋が示されている
目的の明確さ,1,発展した快適なコロニーを作るのが目的ではなく、それを作るに至った過程を楽しむことが目的のゲーム。
目的の明確さ,-1,クリア目標はありつつも、最早飾りレベル
目的の明確さ,1,最終的に宇宙船を建造して脱出するといった内容です（それを目的にしなくても良い）。
目的の明確さ,-1,目的は宇宙船を作成し星からの離脱ですが、正直どうでもいいです
目的の明確さ,1,目標は人それぞれ！
目的の明確さ,1,コロニーを運営し惑星から脱出するのが目的だが、永住プレイも可能でDLCの追加で様々なプレイスタイルを楽しむことが出来る
目的の明確さ,-1,やることは宇宙船を使って煉獄じみた辺境の星から脱出するだけ
目的の明確さ,-1,ゲーム進め方に対する導線が非常に薄い
目的の明確さ,1,『惑星脱出』と言う最終目標がある
目的の明確さ,1,強固な拠点を作って悪意にさらされた漂流者を宇宙へ脱出させようという、極めてわかりやすいゲームだ
目的の明確さ,-1,目標が「惑星脱出」の１つしかない(飽きる)点の２つが数少ない不満です。
目的の明確さ,-1,最初はなにをすればいいかわからなかった
目的の明確さ,1,貴方の好きにコロニーを繁栄させることが出来ます
目的の明確さ,1,駆け回り銃を乱射していくターボババアかっこいいです。
目的の明確さ,1,最終的には高めた研究スキルによって作り上げた宇宙船に乗って惑星を脱出するのが最終目標です。
目的の明確さ,-1,コロニーを大きくしながら襲撃を防ぎ、宇宙船で脱出するという目標は一応設定されている
目的の明確さ,-1,覚えなければいけないルールが多い
目的の明確さ,-1,外国ゲームに良くある説明不足が非常に多くどうやって囚人捕まえるんだ？とかゾーンとかなんだ？とかがまるで説明が無いのでネットで調べたり動画を見たりして学ぶ必要があります。
目的の明確さ,-1,ゲームの全体的な目標が明確ではなかった
目的の明確さ,1,「宇宙船でこの星から脱出する」という目的を忘れてしまうくらい、自由度が高い基地建設運営ゲーム。
目的の明確さ,1,このゲームには明確に定められたゴールはなく、自分で始まり方・終わり方を決めれるのも◎です。
目的の明確さ,1,惑星脱出というゴールはいちおう設定されていますが、終わりなきやりこみの旅のできるシミュレーションゲームです
目的の明確さ,0,あなたはこの世界の神様です。
目的の明確さ,1,最終的な目標は宇宙船を建造し、脱出するための物資集め、研究を続けることであるが拠点を際限なく大きくしていくプレイヤーが居ることからも伺える。
目的の明確さ,1,このゲームはエンディングまで到達するのが目的ではなくそのドラマそのものが目的なのだというのは理解できる
目的の明確さ,-1,目的を作っておかないとダラダラとしてしまうのは、この手のゲームにありがちですね
目的の明確さ,1,宇宙船を作り惑星を脱出するとゲームクリアとなる
目的の明確さ,1,破壊と創造のゲームですね
視聴覚の魅力,1,このゲームの魅力を物語っている
視聴覚の魅力,1,グラフィックを犠牲にしてとにかく設定が細かくボリューミーすぎるのにノートパソコンでもできてしまう軽さはこのゲームの最大の魅力だ。
視聴覚の魅力,1,心に染みさせてくる音楽くらいです
