aspect,np,review
操作のしやすさ,-1,"自キャラの低性能振りと操作性の悪さはかなりのものです。敵だけが楽しそうと揶揄される本作ですが、実際には敵はインフレしつつもそこまで無茶なことはしておらず、自キャラが何かにつけてタラタラモタモタしていることに起因する悪評かと自分は考えています。前述の通り、プレイヤーが取れるアクションを増やしてはいるものの、基本動作はダークソウルシリーズのものを流用したうえで更に鈍化させるという信じ難い調整を行っています。ダッシュ周りの仕様の酷さもなかなかにヤバく、ゲームスピードの向上に対して致命的についていけてない感が非常に強いです。"
操作のしやすさ,-1,"最初はソウル作品を継承している部分が散見されて説明がなくともスラスラと遊べるだろう"
操作のしやすさ,1,マップはめちゃ広いけど瞬間移動できて移動のストレスはないです
操作のしやすさ,-1,回避とかパリィとか致命とかそういうテクニックは要らないです。魔術・戦技ぶっぱするだけで大抵何とかなります。脳死プレイOK。
操作のしやすさ,1,UIや操作はあくまでも親切に出来ているので理不尽さは感じません
操作のしやすさ,-1,粗悪なカメラと操作感にイライラします
操作のしやすさ,-1,場所によってはマウスでの方向転換もままならないほどです。
操作のしやすさ,-1,"プレイヤー側が何か動く度に硬直が大きくて回避できるようになるまでが遅い"
操作のしやすさ,-1,劣悪なUIUXとわからん殺しが上書きしてくれる
操作のしやすさ,-1,操作性の悪さにも慣れて開始から10時間程度で
操作のしやすさ,-1,"すべてのキーボード設定：マップを表示させるGキーなど設定変更できないキー設定が多いです。マップはMキーが一般ですのでGキーに慣れるのは時間がかかるでしょう。取得アイテムの表示を消すキーが何種類もある：Q, Escなどいろいろです。マップをマウスで操作できない：マップ上のアイコンをマウスでクリックすることはできません。すべてキーボード操作です。視野角や解像度設定の幅が狭い：視野角の設定はありません。また21:9表示の設定は行っても左右に黒帯が表示されて強制的に16:9になります。最大60fps動作：ハードなアクションゲームであるため高い反応速度を要求されるこのゲームですが60fpsまでしか対応していません。大きい画面でやってる人はカクついて見えると思います。基本的にPCのリソースを余らせます"
操作のしやすさ,-1,XBOXコントローラーが認識しません。仕方なくキーボードマウスでやっていますがキーバインドのカスタムが足りないです。グラフィックの最適化も足りてないので結構カクつきます。
操作のしやすさ,-1,"個人的には、同じ開発のダークソウル3やsekiroの方がその点では優れておりリピートしたくなります。"
操作のしやすさ,-1,理不尽なディレイや連続攻撃、モッサリ操作なので厳しい
操作のしやすさ,1,馬の移動もキビキビ快適に動き、馬での二段ジャンプした際の音も心地良い
操作のしやすさ,1,武器の派生や戦技の付け替えが簡単で色々試せて飽きない
操作のしやすさ,1,遊びやすいと思いました
操作のしやすさ,-1,"操作性×更にボタン割り当てが最悪（例えば両手持ちがRB＋LB＋Y同時押し） コントローラーでのボタンの遅延がひどい…３個くらい試したけどどれも同じ（例えば押しました0.5後に反応など） 昔のゲームに操作性負けるとか恥ずかしくないのかね…？"
操作のしやすさ,-1,キーコンフィグは細かく設定できない。特にダッシュとローリングを別に割り当て割れないのが、高難度と相性が悪すぎる。反応できてるのに、キーを離した時に回避が始まるせいで間に合わないパターンが多すぎる。
操作のしやすさ,1,"操作感はいつも通りなので前作プレイヤーにもとっつきやすく、その上で軽快に動き回れるので新規の人でも十分楽しめる。 "
操作のしやすさ,1,"馬の操作性がよく、二段ジャンプ可能なため、動かしていて爽快感がある"
操作のしやすさ,-1,操作基準にコントローラーが追い付いていないのではないかと思います。ボタンが足りねえよと。
操作のしやすさ,-1,カメラは常にキャラクターの進行方向を映すように自動で動くため、進行方向と別方向を見ながら動く事が非常にし辛い
操作のしやすさ,1,操作性はDARK SOULSと同じ感覚でプレイできるため、DARK SOULSをプレイした事の有る方は、直ぐなじめるかと思います。
操作のしやすさ,1,操作していて楽しかったです
操作のしやすさ,1,道中の復帰ポイントがたくさんあります。なのでダークソウルシリーズよりかなーり遊びやすくなっております！
操作のしやすさ,1,GUIは基本ダクソと同じものとなっているため経験者の方は問題なく馴染めるだろう
操作のしやすさ,1,動きもリアルでもっさりとした動きを使わずに、通常の戦闘は勿論、騎乗中の戦闘も迫力などを失わずに気持ちよく動かせるのが素晴らしいと思います
操作のしやすさ,-1,移動の障害となり戦闘が思ったようにいかないことがたまにある
操作のしやすさ,-1,使い勝手の悪い各種インタフェース、入力に対するレスポンスの悪さがある
操作のしやすさ,0,"ゲームをコントロールするための行動が明らかだった"
操作のしやすさ,1,戦闘システムはダクソ9割SEKIRO1割、序盤や細かい所は過去作よりかなり親切
操作のしやすさ,1,この優秀なローリング回避の出番です。装備重量に30%の余裕があれば使えるこの回避行動は非常に優秀で、無敵時間が体感で0.5秒くらいはありそうなほど長く、事後硬直も短いので連発できます。
操作のしやすさ,1,アクションゲームが多少苦手でも無理なく攻略が可能とも言えるのでこの手のゲームにあまり触れたことがない人でも遊びやすいと思います
操作のしやすさ,1,"UIも洗練されていて没入感がある。ミニマップの不在は個人的には好印象だが（あると風景よりそっちに目がいきがちなので）、それが不満なプレイヤーも一定数見かけた点は付記。"
操作のしやすさ,-1,"操作性もよくありません。お世辞にも良いとは言えない操作性なのに、足場の狭い場所で強敵と戦わされます。ストーリー進行上絶対に通る道が建物の屋根や出っ張り、木の枝なんかばっかりです。半分足が空中に浮きながら動かしづらいキャラをじりじりとすすめ、下にアイテムが無いかとカメラを傾ける作業がダンジョンの主な操作でしょう。カメラが悪いのかヒットボックスがおかしいのか見たままの攻撃が当たらないのもしばしばです。"
操作のしやすさ,1,本作はずっと遊びやすくなっている様に思います
操作のしやすさ,1,初心者のかたにも戦いやすい環境が整っている
難易度の適切さ,-1,難しすぎず、やり甲斐というよりはストレスといった場面が増える。相手の連撃頻度が高く、殴らせてくれる気がない。特に複数ボスなどはようやく倒せても「よっしゃあ！」というより「はー終わった…」という感覚が強い。
難易度の適切さ,1,死んでも苦労する事は少なく、正直な所旅行気分で敵に挑んでは死んでを楽しめています
難易度の適切さ,-1,周回時の難易度調整が雑
難易度の適切さ,-1,後半に連れてボスが酷くなっていく。ダークソウル3やsekiroでボスを倒した時の達成感を得られるような体験はほとんどできません。
難易度の適切さ,1,ゲームは難しかったが、難しすぎなかった。強力なボスもネットで攻略動画などを見ながら幾度もチャレンジすれば全て倒すことが出来ました。
難易度の適切さ,1,ボスたちは本編よりも難しかったですが、攻略する隙が残されているので、終盤は盾チクでしたがなんとかなりました。それでも、DLCを終えた後に本編のボスと戦ったら、相手の動きが見えるようになって楽だったのでPSが上がったのだと思います。
難易度の適切さ,1,"本作は遺灰を使う使わないで難度が派手に上下します。他にも""ブッ壊れ""た武器などもちらほらありますし、ステータスの振り直しなども勘定に入れると自機が使える手札の種類はシリーズ最多。何でもアリなら、実は今回が最もクリア難度が低いのではないでしょうか。必要なフラグも案外少ないらしいですし。"
難易度の適切さ,-1,中盤以降しつこいほどのローリング狩りのディレイ、複数居れば難易度上がるでしょ？と言わんばかりの2～3体ボスはやりすぎではないかと。キツくなるだけなら構わないが、理不尽を感じることも増えた。
難易度の適切さ,-1,遺灰システムが前提のような難易度のボスも居れば使うとクソぬるくなるようなボスも居る。初心者救済と言えば聞こえはいいが、産廃の数を見る限りただバランス調整を放棄しているだけだと感じた。
難易度の適切さ,-1,終盤の敵はそれらの強すぎる戦技や遺灰を使用する前提に調整されているとしか思えない難易度をしている
難易度の適切さ,-1,エネミーの多彩さに対して、プレイヤー側のシステムの完成度が低いことによる開発都合による難易度上昇だと考えられる。
難易度の適切さ,-1,高難易度を通り越して只の笑えない理不尽ばかりを感じる
難易度の適切さ,1,絶妙の難易度は、流石フロムの死にゲーといったところでした。
難易度の適切さ,-1,後半のボスが特にひどい、プレイヤーをイラつかせるために作られたんかと普通に思う。楽しいのは敵ボスだけだろう。たしかに倒した時の達成感は最後まで健在だがボスが強すぎる(理不尽すぎる)がゆえにそこに至るまでのストレスがでかいので倒す前にこのゲームをやるのが嫌になってくる。
難易度の適切さ,-1,進行度で言えばクリアまで残り3割といったあたりから、ボス戦とマップ探索における難易度の上げ方が致命的に雑になります
難易度の適切さ,1,ボスが強く、心が折れてしまった人はシンプルにレベルを上げることや、武器を強化する、下記のオープンワールド要素により、各地でアイテム探索をして挑むことも検討してみては。
難易度の適切さ,1,キャラクターのレベルを上げるだけではなく、プレイヤーレベルの向上も求められる
難易度の適切さ,0,ゲームは簡単すぎず、難しすぎなかった
難易度の適切さ,0,遺灰というNPCを呼ぶか呼ばないかで難易度が全然違う。
難易度の適切さ,-1,難易度が理不尽で簡単ノーダメージが可能
難易度の適切さ,-1,ボスに殺される度に次の挑戦を期待していた
難易度の適切さ,1,周回難易度はこちらのレベルの上がっているからかそこまできつくはなく、全部回らなくていいと思うと少し気が楽だった。
難易度の適切さ,-1,正直ついていけないなと感じていましたが、今作で限界を迎えました。ボスを倒した時の達成感、喜びよりも、倒すまでのストレス、疲労感の方が大きくなってしまったのです。勝てた時もたまたま上手くいっただけのように感じ、自分の勝利に納得感を得られないことが多くなりました。
難易度の適切さ,1,高難易度過ぎてアクション系ヌルい自分には辛いですが、探索は楽しいです
難易度の適切さ,0,難しくもギリギリ練り込まれた戦闘バランス、ゲーム全体のバランスとしては後半の敵火力の増大もあり、終盤になるほど大味気味に
難易度の適切さ,1,難易度的にはボダランのTVHモードくらい。格ゲーとかFPSの対戦より格段におやさしい。たぶんこのゲームを買うのを躊躇ってる人のほとんどは、「死にゲー」「高難易度」「ディレイ殺し」「フロム」という評判におじけづいてると思うけど、安心してほしい。エルデンリング、ものっすげえ雑に遊べる。これレイドボスです。オンラインで仲間呼びましょう。
難易度の適切さ,1,冒険の道中部分については高難度であることが魅力だと感じた
難易度の適切さ,1,アクションに関してはやはり難しかったのだがこれもレベルを上げればどうにかなるし遺灰を召喚すれば難易度が格段に落ちるのでアクション下手な自分でも楽しめた
難易度の適切さ,1,難易度に関しては底意地の悪いギミック・強力なボスなど一見理不尽にも思えるほどだが、本作では味方NPCやマルチプレイをはじめとした救済措置が多く用意されており、自身のプレイスタイルに応じてそれらを活用することで実質的な難易度の変更ができる。もちろん、完全ソロの魔法・遺灰縛りでも十分クリアできる難易度にはなっているため、安心してほしい。探索をしすぎて自動的にレベルが上がりすぎてしまうといったこともなく、この辺りも自分の腕前に応じた難易度でゲームをプレイできる要因となっている。
難易度の適切さ,0,普通の人なら確実にラスボス行く頃には１００レベルを超えてます。
難易度の適切さ,-1,技巧派なプレイヤースキルを求められるゲームを求めてきた人は、ぞんざいな敵達にガッカリしちゃいますし、ボスも強大な力を持っているように見えて、意外にそんなアホなの？と思うぐらいに攻略パターンがあって、時間を賭けて同じパターンで追いかけて叩くを繰り返す感じで、ただただ無駄な時間浪費ばかり強いられる感じです。
難易度の適切さ,-1,数発貰っただけで死ぬゲーム性に対し、敵はスタミナ無限でずっと攻撃してきます。
難易度の適切さ,-1,チュートリアルステージを終えて……即馬乗ったごつい騎士に100回近くは殺された
難易度の適切さ,1,ダークソウルシリーズに比べると、ユーザーに有利なスキルや装備が多く下手っぴでも頑張れば何とかなる難易度
難易度の適切さ,1,苦労して何回も死んでやっと最初の大ボス倒した
難易度の適切さ,1,死にゲー初心者にお勧めできる作品。今作はオープンワールドなので、難しくて先に進めないってことが起こりづらいメリ。
難易度の適切さ,-1,難易度は高くても理不尽さが少ないことで気に入っていたソウルシリーズの流れを汲むゲームであるにも関わらず、単なる理不尽を高難易度と勘違いした調整になっていることには心底落胆した
難易度の適切さ,1,フロムゲーの中では簡単な方
難易度の適切さ,-1,今作はただでさえハードルが高いのに、越える方法が見つかると製作者によってその高さが上げられてしまうのです。
難易度の適切さ,1,行き詰まったらレベル上げができる、行き詰まったときにいくらでも攻略のしようがあります
難易度の適切さ,-1,ゲームは難しかったが、難しすぎなかった。魔術縛りの戦闘はまったく面白くありませんでした。
難易度の適切さ,-1,初見でそれらを完遂するのは非常に難しい
難易度の適切さ,-1,ゲーム性が変わるレベルで力押しをしないと駄目ですね
難易度の適切さ,1,少し難しいですが、基本的には私の人生です。
難易度の適切さ,1,今作は難易度は低めだと感じました
難易度の適切さ,-1,過去のシリーズで味わったものよりの何倍も多く、理不尽な死に方がエルデンリングには存在します
難易度の適切さ,-1,本編は少しばかり理不尽寄りの高難度ゲーだったがDLCは完全に理不尽ゲーとなっていて苦痛
難易度の適切さ,-1,数の暴力や無限強靭、モーションに抑揚の無い急加速ディレイ、徹底した回避狩り、超反応エスト、隙が極端に少ないなど、凶悪な戦法を押し付ける大味な感じが強いのでアクションゲームが好きな私には個人的にはおすすめできないです
難易度の適切さ,1,バランスに個人差が広がりそうな反面、そういうのを探す、探索の楽しさを底上げしていた一面もありました。
難易度の適切さ,1,非常に難しいゲームであり、面白いがつらいと感じている。死なないようにもがき、試行錯誤を繰り返すことが求められる。
難易度の適切さ,-1,難易度自体は正直Lvを上げたり強い装備でどうにでもなるうえに救済措置も増えたのでそこまで滅茶苦茶では無い
難易度の適切さ,1,敵を倒すまでの試行錯誤を楽しむゲームという印象だった
難易度の適切さ,-1,ゲーム内での死亡理由が、プレイヤーの油断を始めとした失態に依存するのか、敵キャラクターの強さなどゲームの難易度に依存するのかという違いである。そしてこのゲームは、殺されゲーであると個人的に評している。
難易度の適切さ,-1,このDLCは完全に理不尽側です
難易度の適切さ,-1,探索の難易度は下がってしまった。かといってそういう要素を使わないで戦うには敵が強すぎる。
難易度の適切さ,-1,レベルデザインが統一できないので、ほとんどの人が異様な苦戦やヌルゲーを体験することになるでしょう
難易度の適切さ,-1,難易度・アクション性が高いと感じたが、「理不尽・運要素が強い」をはき違えていた
難易度の適切さ,-1,後半になるにつれ敵味方共に成長曲線が異常に跳ね上がっていくが、プレイヤー側は一部の行動しかその曲線についていけない
難易度の適切さ,-1,難易度を上げるネタ切れなのか理不尽要素てんこもりで、バランスが酷くて嫌になる
難易度の適切さ,0,プレイヤーに媚びない難易度、難易度の上がり具合が気になると感じられた。
難易度の適切さ,-1,プレイヤーに気持ち良くなってもらおう、あるいは不快感を持たせないようにしようという心遣いが一切ありません。
難易度の適切さ,-1,ボス戦についてだが、全体的に過去作の比にならない程にHPが高い。モーションの速度や幅、範囲も過去作より遥かに強力なボスがおり、特にストーリー上のボスはその傾向が顕著である。ボスのHPの高さにより前者のプレイは大変な時間を要するため、これに於いても火力を伸ばすために寄り道での武器強化やレベリングを”させられている”という感覚が強くなっていった。
難易度の適切さ,-1,難しいというよりただの意地悪なゲームにしか感じられない
難易度の適切さ,1,難しいは難しいけど抜け道は無数にある
難易度の適切さ,-1,ボスの強さを担保する事が難しいし、プレイヤーにターンが回ってこないなど、ひたすら嫌がらせのような挙動のボスだらけ
難易度の適切さ,1,ボスにやられ続ける必要がなく、まだ無理と思ったらレベル上げとか他を探索しようとかすぐに切り替えができました
難易度の適切さ,0,敷居の低いゲームではないと思います。
難易度の適切さ,-1,ゲームの自由度が増えたが、敵の挙動によってプレイヤーの自由が制限されていると感じた。無理ゲーだと感じる場面があった。
難易度の適切さ,-1,高難易度過ぎる部分は自分に合わなかった
難易度の適切さ,0,敵の行動を凝視して見極め、とにかくスキをうかがい1回だけ反撃。
難易度の適切さ,0,ストーリーを追うだけなら難易度はそれほど高くなく、プレイスタイルを縛らなければ前に進むのは難しくないかも
難易度の適切さ,-1,難易度の上げ方も雑に感じる
難易度の適切さ,-1,十分な忍耐力と意志力が必要
難易度の適切さ,1,ゲームは100時間越えの大ボリュームで大満足、私は序盤は輝石つぶて、輝石大つぶて、ローレッタの大弓の3つで攻略し、クリアまで行きました
難易度の適切さ,1,選択肢が色々あるので、ある程度ゲームができる人ならクリアできると思います。
難易度の適切さ,-1,終盤でのインフレがあり、バランス調整の経験値不足を感じた
難易度の適切さ,-1,難しいと感じた
難易度の適切さ,-1,ボスの動きが凶悪で、納得感がない中で幾度もチャレンジすることになる
難易度の適切さ,0,戦闘の難易度が緩和されているが、重要なアイテムを手に入れるにはマップを探索する必要がある。
難易度の適切さ,-1,この困難＝難易度の部分がただの理不尽を押し付けるだけになってしまっている
難易度の適切さ,1,ゲームの難易度は下がって新規参入に優しくなっている
難易度の適切さ,-1,難しいゲームですよという前情報があっても少しお勧めできない点がある
難易度の適切さ,1,かなり歯ごたえのある難易度と思いましたが、遺灰や壺を駆使すればそれほど理不尽とも言えないと思われました
難易度の適切さ,-1,高難易度と理不尽を履き違えている気がする。難しすぎると感じた。
難易度の適切さ,1,ラスト数体のボスはあまりにも手強くて攻略サイトでアイテムの情報見ましたが、レベルはあげずに倒しきれました。
難易度の適切さ,-1,ボスが倒せない、何をすれば良いか分からないといった事態に陥る機会があると感じた
難易度の適切さ,1,攻略の歯ごたえも本編以上にありソウルライクならではの戦闘の試行錯誤を楽しめているが
難易度の適切さ,-1,難易度が高すぎてやる気を奪ってくる
難易度の適切さ,1,基本的な難易度は過去作よりは簡単だと思います。死にゲー苦手でも大丈夫なのではないかと思うので、ご安心を。遺灰やNPCなど便利な協力キャラを使えば殆のボスは楽に倒せると思う。
難易度の適切さ,-1,後半の難易度がかなり容赦なく雑魚の攻撃はボスの1撃と大差ないレベルになり平気でディレイをかけてきます
難易度の適切さ,-1,難易度が単調
難易度の適切さ,-1,探索前提であるため、マップの隅々まで見て回れない人はいろいろ苦労する
難易度の適切さ,-1,敵の異常な高体力・高火力に対抗してこちらも高火力で対抗する、独自の楽しみを見出した人たちすらないがしろにした調整です。
難易度の適切さ,-1,正直、何やっていいかわからなくて、1周だけで178時間もかかりました。途中からわけわからなくて攻略見て全部攻略してたりしたらこんな時間になってしまいました。死亡率がめちゃくちゃ下がります。
難易度の適切さ,1,難易度が高いと思う方もいるそうですが、ちゃんとアイテムの説明とか敵の攻撃を見ていればそこまでではないです。万人向けかといわれると、けしてそうではないと思いますが、落ち着いてゆっくり考えながら進められれば、普通に誰でもクリアできると思います。
難易度の適切さ,1,複数で敵を囲みながら、強い戦技を叩き込むゲームです。
難易度の適切さ,1,ボスに関しては攻撃が非常に熾烈、ただし、対抗手段がないわけでもなく、緩和されるようになっていました
難易度の適切さ,1,私には当たって砕けろの精神があれば楽しめる筈です。
難易度の適切さ,-1,終盤は一つ一つのダンジョンが重く、そして序中盤の二番煎じが拭えなかった
難易度の適切さ,-1,難しいと勘違いしたゲーム
難易度の適切さ,-1,敵の火力やら硬さやら配置が面倒くさい
難易度の適切さ,1,ゲームとしての難易度はやや難しめ。総じて難易度は高いながらもクリアは出来る絶妙な具合。
難易度の適切さ,1,高難度とOWの探索要素のミスマッチが懸念されていたが、これに関してはクリアされている
難易度の適切さ,-1,非常にボス・攻略道中含めてストレスフルなゲーム性になった
難易度の適切さ,0,探索し切って適正レベル＝探索しないとレベル不足、なのだから当然である
難易度の適切さ,1,ゲームは難しすぎず、難しすぎなかった。
難易度の適切さ,0,ダクソ3の初めの敵が動きの練習を徹底的に仕込んできたよりかなり優しく設定されている・・・と思ったが、苦戦している人がかなり多くなっているようだ。
難易度の適切さ,1,難易度については非常に高いものとなっており、ソウルシリーズをプレイしてからの本作品のプレイを推奨します。
難易度の適切さ,-1,敵の攻撃力が増加し、プレイヤーにストレスをかける設計に苦しめられた
難易度の適切さ,-1,難易度上昇が急激すぎて自分の進んでいる道が本当に正しいのかわからなくなってしまいます
難易度の適切さ,-1,雑魚の攻撃ですらカット率20％程度だと生命40振りでも3回攻撃食らえば死ぬぐらい痛く、戦技ぶっぱゲーです
難易度の適切さ,-1,ボスの攻撃判定がよくわからない点に非常にストレスを感じた。死亡時に納得がないので、やり直しが苦痛で仕方がない。
難易度の適切さ,1,最初は難易度に度肝を抜かれるが遺灰システムとオープンワールドのおかげで突破することができるし協力を呼んでもいい、最悪スルーすることもできるためこのような難易度のゲームの入門には最適ではないかと感じた
難易度の適切さ,1,ゲームは難しかったが、難しすぎなかった
難易度の適切さ,-1,敵の火力が頭おかしい。終盤は生命力40でも3発で死ぬ。パターン覚えるまで戦ってたら胃潰瘍になる自信がある。
難易度の適切さ,0,新要素をフルに使えば激甘で使わなければ激渋
難易度の適切さ,-1,"総じてフロムゲーとしてはだいぶ調整が甘い印象があります。戦術・ビルド面でプレイヤーのできることが大幅に増えている一方で、「プレイヤーができること増やしたからこっちも強くして良いよね？」と言わんばかりにボスをはじめとした敵の強さも割と雑にインフレさせられている印象があります。使えるものは何でも使うプレイヤーと特定の攻略法に拘るプレイヤーでだいぶ難易度についての評価は変わると思います。"
難易度の適切さ,-1,"敵は殺意が高く、モブですら苦戦する場面も出てくるだろう、ボスとなればさらに苛烈になる"
難易度の適切さ,1,ゲームは難しかったが、難しすぎなかった。
難易度の適切さ,-1,考えることが多い割には自力で倒したという感覚が薄くなっており、達成感ではなく疲労感が残ります
難易度の適切さ,-1,難易度はこれまでの作品に比べても高いかも？少なくとも一番最初のボスはブラボの時より苦戦してるｗ
難易度の適切さ,-1,敵の火力が高すぎたり敵がひるみにくいなどの調整はまだ何とかなりますが。
難易度の適切さ,1,程よい敵の強さで楽しめますが
難易度の適切さ,-1,バランスが終盤では強化された戦灰を前提としており、ソロプレイヤーにとって難易度が厳しく感じた
難易度の適切さ,1,ゲームは難しかったが、難しすぎなかった
難易度の適切さ,-1,難易度を上げるために敵の人数が増えるだけで、面白さが欠けていた
難易度の適切さ,1,敵が強くて絶望ってなったけど、オープンワールドなのでアクション苦手でもボス前に寄り道（地域により敵がバカ強いところもあるので体感でそこを避ける）しまくってあらかじめ強くなっておけば問題ないレベル
難易度の適切さ,1,後半戦は難易度上がりますが、遠距離だとそう難易度は感じないので、初心者は魔法メインでステ振りして最後まで進めるのもありだと思います。
難易度の適切さ,1,ゲームは簡単すぎず、難しすぎなかった
難易度の適切さ,1,難しいゲームですが今作は遺灰や戦技で難易度を相当緩和できます。アクションが苦手な方でもクリアできるように作ってある作品なのでぜひやってみてほしいです。
難易度の適切さ,1,ゲームは難しいマップやボスは一旦撤退して広大なマップとダンジョンを探索し、装備やアシストアイテムを集め再度挑戦する選択ができる。たまに苦戦するボスも居たが基本的にはレベルを上げ聖杯瓶を強化し、救済措置とも呼べる遺灰を召喚すれば最後まで楽しくプレイできた。
難易度の適切さ,1,難易度については遺灰などによって個人のpsに合うように調整できるのでそこまで心配はいらない
難易度の適切さ,0,高難易度すぎるという意見を言っている人はソウルシリーズの戦い方をしているのかもしれない。今回は高難易度アクションゲームではなく、RPGオープンワールドである。
難易度の適切さ,-1,ボス戦を雑に難易度を高めているのも気になる
難易度の適切さ,-1,難易度が適切でないと感じた
難易度の適切さ,1,よく言われるように難易度は高いのですが、厄介な奇襲や仕掛けにも、僕らが目を凝らし耳を澄ませていれば分かるようなヒントが必ずあります
難易度の適切さ,-1,一部のよく分からない、不快な形でしかない難易度の上げ方が確かにされていて
難易度の適切さ,-1,前半は良ボスが多く、後半になればなるほど雑に配置された複数ボスに蹂躙され
難易度の適切さ,1,緊張感がすごい。
難易度の適切さ,-1,敵も強くなってきて、ビルドを考え強くなる 不意打ちが多い ストレスが沸々と湧き上がる。
難易度の適切さ,-1,初心者にはかなりきつく感じます
難易度の適切さ,1,確かに難しいですが、寄り道しまくってレベル上げて武器とか強化すれば割合アッサリ勝てる・・・時もあります。
難易度の適切さ,1,数時間かけて1体のボスを倒すという経験ができるゲームはそうそう多くはなく、そういった経験ができるゲームシリーズという点において「ソウルライク」に希少価値がある
難易度の適切さ,-1,中盤以降の進行が面倒になってくる
難易度の適切さ,-1,"雑に難易度をあげる理不尽ゲーと化している場面も増えてくる"
難易度の適切さ,-1,プレイヤーキャラの性能が個々によって大きく変わるため、人によって大幅に難易度が変わる点が評価に齟齬が生じる
難易度の適切さ,1,フロムゲー、死にゲーとしての敷居は下がったのかなとも思う
