aspect,np,review
操作のしやすさ,-1,操作も、理不尽な落下死亡したり、意外とストレスだった。
操作のしやすさ,-1,敵の弱点がよく見えないっていう致命的な欠点がある感じ、戦闘中にゆっくり弱点を見る方法もない、弓撃つときに強制ズームで画面がよく見えなかったり
操作のしやすさ,-1,ダッシュが勝手に途切れる。インタラクト距離が融通が利かない。決定ボタンの変更不可。
操作のしやすさ,1,キーボマウスで操作性も良いしカメラワークも良い
操作のしやすさ,-1,コントローラーが使えなかった。PS4でしかスムーズにプレイできなかった事だ。デュアルセンスのファームウェアアップデートで遂に使用可能となった。PS4コントローラーはアナログキーが柔らかく若干狙いが定めにくかった。難易度の適切さ:-1 進捗の明確さ:-1 目的の明確さ:-1 視聴覚の魅力:-1
操作のしやすさ,-1,移動、戦闘がいまいちです。全体的にカメラ近すぎてカメラワークが酷かったと思います。見つからないように隠れられるのですが隠れられる範囲かどうかが分かり辛いです。移動面もいまいちで、登れる箇所があるのですがそれが分かり辛く、登れる箇所をいちいち探す場合もあります。乗り物も癖のある操作です。探索しない状態であれば走るよりは早く、それ以外では普通に走ったほうがマシでした。
操作のしやすさ,-1,操作性があまりよくない。
操作のしやすさ,-1,説明がない、ざっくりしている　メインクエストならまだわかるものの武器の使い方等々説明求む状態
操作のしやすさ,-1,"移動に対する制限が強く設定されていますが，思うように移動できないストレスのほうが勝っていました。"
操作のしやすさ,1,最初の頃は操作がおぼつかない事もあり機械獣相手に四苦八苦しますが、練習を重ね手際よく倒せるようになってくると本当に楽しいです
操作のしやすさ,1,キーマウ操作で快適だった
操作のしやすさ,-1,操作性が非常に悪く、カメラワークやアクションパートは最悪
操作のしやすさ,0,アクションが主であり、陽動や罠にはめたりする動作について言及があったが、具体的な操作の明確さには言及されていない。
操作のしやすさ,1,一見パルクールアクションぽくも見えますが、そういった所もほぼ無く、文字通りロープの上を綱渡りも簡単にできますのでアクションが苦手でも楽しめると思います。
操作のしやすさ,1,世界観やゲームを進めて行くうえでの導線もしっかりしている
操作のしやすさ,0,グラフィックもキレイで操作性もいいので不具合なければかなり良かったのですが
操作のしやすさ,0,"操作性について触れられている"
操作のしやすさ,1,モンハンっぽいアクションで遊びやすい
操作のしやすさ,1,操作性は良好
操作のしやすさ,-1,乗り物の停止のしかたがワカラン
操作のしやすさ,1,キーボード操作ができるようになっていますが、ほぼ違和感なくキーボードで操作できました
操作のしやすさ,-1,決定ボタンキャンセルボタンがPS4コントローラーの設定で作られていてなおかつ設定変更不可なので箱コン設定に慣れている自分としては押し間違いしてしまいます
操作のしやすさ,-1,カーソルが動くまで数分かかることがあった
操作のしやすさ,1,案外簡単で拍子抜けするアクション要素
操作のしやすさ,1,戦闘での操作性は凄く好きです
操作のしやすさ,-1,決定ボタンがPS方式（〇ボタンで決定）でオプション変更できないことです。箱コンに慣れてる人はしょっちゅう間違えると思う。あとは崖や建物を登る際に掴む場所がわかりにくすぎる。フォーカスでマークしてくれればいいのに、と感じました。
操作のしやすさ,0,ボタン操作に若干の癖を感じる。PS4版の移植のせいだと思う。ボタン割当はできるから自分のやりやすいように設定しました。
操作のしやすさ,1,メニュー遷移も含めやっていくうちに慣れます
操作のしやすさ,1,ゲーム操作等、どれも素晴らしい内容でした。
操作のしやすさ,-1,操作感が悪く移動やアクションでストレスが貯まる
操作のしやすさ,-1,どこで何をするか、何を調べたいのか何がしたいのかが異常に分かりにくいクエストが多々ある。登りアクションが自動発動のみなのに、どこが登れるかが非常に分かりにくい。騎乗中に調べるを行うと止まるし調べると乗るが同じボタン、乗る意味が無い。
操作のしやすさ,1,操作性と光の表現の美しさ
操作のしやすさ,-1,移動に難あり 画面上まっすぐのところに向かおうとWを押してもキャラが左斜め前を向いているせいで、左斜め前に進んでいく。
操作のしやすさ,1,キーマウ操作は慣れが必要ですが、キーバインドも融通が利くので快適にプレイできています。
操作のしやすさ,-1,カメラワーク的に敵の動きによってはすぐに訳が分からん状態になりがち
操作のしやすさ,-1,コントローラーが使えなくなること多い
操作のしやすさ,1,多数の攻撃スタイルが存在し、操作の仕方が明確だった。
操作のしやすさ,0,箱コンでプレイしていますが、PS4の○Xに合わせてるのか、ちょいちょいYes/Noを間違えます。そこだけちょっと気になってます。
操作のしやすさ,-1,アイテム取得のテンポの悪さや戦闘システムの使いにくさなど、ちょっとしたイライラポイントが非常に多い
操作のしやすさ,-1,"決定がBボタン、キャンセルAボタンてどゆこと？？？？"
操作のしやすさ,1,キーボード&マウスでストレスなく楽しめています
操作のしやすさ,1,"アサクリとかトゥームレイダーのような操作感"
操作のしやすさ,-1,操作性が不快感max、妙な慣性があって切り返しなど行動がワンテンポ遅い、掴むオブジェクトに対して反応したりしなかったり、一々アイテム拾うのに行動が止まる、小さい段差も越えられない、水から上がれない
操作のしやすさ,0,操作してて楽しいのですが、今一つモチベーションに欠けるので、もしかしたら途中で積むかもしれないです。
操作のしやすさ,1,マウス・キーボードでの操作も良好
操作のしやすさ,1,操作性流暢
操作のしやすさ,-1,操作感覚が非常に悪くアクションしにくい
操作のしやすさ,-1,UIが分かりにくい。モンハン式で絵なので意味が全くわからない。アイテムを見るのに選択が多く、今どこを選んでいるのか全く分からない酷いUI。
操作のしやすさ,1,ゲーム中の操作は難しくないし、経験値集めに苦労せず
操作のしやすさ,-1,反面、一部のパルクールや、足跡の追走など、明示して欲しい部分で不親切に感じられるところが楽しみをスポイルしていると感じられた。
難易度の適切さ,1,アクションが苦手な方でも十分楽しみながらクリアーできるレベルなので安心してください。緊張感をもって最後までプレイしたい方は難易度を１段階上げてプレイしてもいいかもしれません。
難易度の適切さ,1,狩りが苦手な人にもサクサク進められるモードもあり、狩れないストレスが無いのがいいですね
難易度の適切さ,-1,基本NORMAL難易度で進めていましたが、アクション下手くそなので閉鎖感がすごい機械炉やアクション性高すぎの終盤の一部の敵は難易度を落としてクリアしました。
難易度の適切さ,0,ウルトラハードに拘るなら取らないほうがずっと楽しいしプレイヤーの勘も研ぎ澄まされる
難易度の適切さ,1,本作の最も易しい難易度は「ストーリー」ですが、この難易度にすることで実績が制限されるようなことはありませんし、これといったデメリットはありません。スキルは全て習得可能で、プレイヤーは、自分のプレイスタイルに合わせて「現時点においてどれを優先して習得するか」といった、スキル習得の順番だけに気を配ればOKです。
難易度の適切さ,1,難易度は初見でVeryHardやりましたがなかなか難しかったですが、私にとってはちょうどいい難易度でした。
難易度の適切さ,0,UltraHardもNormalもさほど大差は無いと感じた
難易度の適切さ,1,かなり難しいがカジュアルモードを選べばのんびり遊べる
難易度の適切さ,1,難易度が高いというよく聞く声は本当のものでしょう
難易度の適切さ,1,難易度は終始ノーマルで遊んでいたけれども、敵が少しだけ強めに感じるレベル。試しにイージーにしてみると面白いぐらい敵が溶けていくので、サクサク進みたい人はイージーでもいいかも。
難易度の適切さ,1,難易度設定に超お手軽モードあるからアクション苦手な人でも問題なく遊べ楽しい
難易度の適切さ,-1,同種のアクションなどと比較して，アクションゲームに慣れていない方にはかなり難易度が高いです。
難易度の適切さ,1,アクション苦手という方向けに、戦闘が優しい難易度もあります
難易度の適切さ,1,難易度設定が意外と細かい
難易度の適切さ,-1,最高難易度が主人公弱体化の方向で調整されるので地味でつまらない
難易度の適切さ,1,難易度はHard→Very Hard、2周目をUltra Hardでやった
難易度の適切さ,1,難易度を高くした上でですが、攻撃パターンの多い敵の動きを読みつつ、三、四発食らえばアウトの緊張感のある戦闘を最後まで楽しめました
難易度の適切さ,0,基本は飛び道具だが難易度を下げればほぼ近接でクリアできる
難易度の適切さ,1,戦闘はアクションとステルスのいい塩梅で、難易度Normalでも難しいと感じるが、適度に緊張感と戦っている感があった。複数戦になると難易度が爆上がりすることもあったが、全体的にはゲームのチャレンジが楽しめた。
難易度の適切さ,-1,最高難易度のウルトラハードでプレイ、敵の飛び道具でさえ即死級の超鬼畜火力、数十メートル先から敵に知覚され逃げ隠れるのも大変
難易度の適切さ,1,難易度は高すぎず、丁度良かった
難易度の適切さ,1,戦闘も耐性を考えて武器防具を付け替えたりすれば、無理そうな敵も劇的に楽になったりするなどゴリ押し一辺倒ではない点も即死ゲーにはない楽しみ方があります。
難易度の適切さ,1,簡単すぎる事はなく適当にプレイするとあっさりやられるバランスは凄いなあと思いました
難易度の適切さ,-1,レベルが上がると取得できるアビリティ系が（他のゲームと比べると）ちょっと単純すぎる印象を受けた。レベルがある一定まで行くとゴリ押しぬるゲーになるので物足りなさはあるかも（ノーマルでやってるけど　えへ）。
難易度の適切さ,-1,ハードますし、敵にボコボコにされるとイライラしますが
難易度の適切さ,1,臆病であればあるほど長生きできる難易度だった
難易度の適切さ,1,癖は強いゲームだと思いますが、導入につまづく事が無ければかなり没頭できると思います
難易度の適切さ,1,難易度自体はゲーム中のオプションから何時でも変更可能な為、プレイヤーの腕に合わせて変更していくと良いだろう。後半に登場する機械獣ほど、弱点部位に攻撃を当てることが難しくなってくるように感じた。ゲームが進めばそれだけ『プレイヤーの腕』も上がる為、理不尽にならない程度の程よい難易度調整が施されている印象を受けた。
難易度の適切さ,-1,敵がただ暴れているだけでスキをほとんど見せない しかも、大雑把に強い敵３体だしてきたりする
難易度の適切さ,1,最高難易度のウルトラハードで遊んでも、大したダメージはもらわなかった。最初は難易度ストーリーやイージーで防具を買うお金を集めて、防具と改造コイルが揃ったら難易度を上げていくのが良い。
難易度の適切さ,-1,最初が取っつきにくいくらい
難易度の適切さ,1,難易度も選べますので、アクションゲームが苦手な方から得意な方まで楽しめると思います。
難易度の適切さ,-1,命中に慣れが必要
難易度の適切さ,1,ゲームは難しすぎず、難しすぎなかった。EASYやSTORYなどでプレイすればゲームが苦手な方でもスムーズにゲームやストーリーを堪能出来ますしハード以上なら骨太に高難易を楽しめるしバランスがとてもいいです
難易度の適切さ,1,"最弱クラスの機械獣でも、真正面から戦うとかなり手こずる辺りのバランスが絶妙"
難易度の適切さ,-1,ai problem made this game very hard.
難易度の適切さ,1,アクションが苦手な人からそうでない人までカバーすることができるゲーム
難易度の適切さ,1,難易度も自由に変えられるため躓いて先に進めないなんていう事にはなりません。丁度いい難易度だと感じました。
難易度の適切さ,-1,中にはモンハン終盤も引くレベルの猛攻とダメージにキレて叫びました。
難易度の適切さ,1,敵が強いがゆえに緊張感のある戦闘ができる
難易度の適切さ,-1,敵の偏差攻撃（フェイントするだけで簡単に避けれる）に気づかないで中型機複数や大型機なんかと戦うと結構ボコボコにされます。（5敗）
難易度の適切さ,1,戦闘は弓を使った遠距離攻撃がメインなのでエイムが苦手だと苦労します。罠を仕掛けたり戦略性が求められます。
難易度の適切さ,-1,オーバーライド機能があまり役に立たない。すべての機械に乗れると難易度が下がるとは言え、多数敵を相手に一撃離脱を繰り返す以外の戦闘のパターンが無いので単調さを感じた。部位破壊にあまり意味がない。逃げ回る時間が多い。
難易度の適切さ,1,ノーマル難易度でちょっとどうするんだよ！って思うくらいの歯ごたえを感じるのであれば、そこから楽しくなるんじゃないかな
難易度の適切さ,0,中盤でゆっくりと狩りをしております
難易度の適切さ,1,豊富な難易度設定。PS4でやっていたので手軽にプレイができる難易度Storyがとても楽でした。Normalのプレイでも敵からのダメージが大きく戦闘が作業になりず楽良いと思います。最高難易度でも敵を倒せたので改善されたのかも。
難易度の適切さ,-1,大型モンスターに緊張しなくなると飽きてくる部分もモンハンに似ている
難易度の適切さ,-1,スキルツリー制故に、レベル上限に達すると育成する楽しみがなくなってしまいます。
難易度の適切さ,1,標準の難易度でクリアしました。操作が下手なので全体的に苦戦することが多かったですが、戦闘も楽しめました。
難易度の適切さ,1,難易度はノーマルでやってたぶん10回位死んでます（笑）ただ、攻め方を変えたりするだけでサクサク進めたような気がします。
難易度の適切さ,-1,落下の判定が現実準拠なので頻繁に死ぬくらいでしょうか笑
難易度の適切さ,1,難易度も自由に選べるので誰でも技量に応じて最後までコンプリートが可能
難易度の適切さ,1,弓での攻撃がメインで敵によってはシビアなエイムが要求されるので楽しい
難易度の適切さ,0,終盤は真っ向勝負でも勝てちゃうんだけど
難易度の適切さ,-1,複数の敵機械相手にした攻撃の場面では敵の動きもトリッキーなうえ、特攻やビームなどの攻撃をかわしつつ忙しく動き回らなければならず、なかなか無傷では済まないアクション性の強いものになっている。
難易度の適切さ,-1,複数の機械にタコ殴りにされて倒される。回避してたら地形に引っかかって倒される。潜る敵がいるが潜っている間は無敵。かつ体が大きいため出てくる瞬間の回避が難しい。レベルがあるのですがレベルアップはHP以外の恩恵が感じられません。
難易度の適切さ,0,モードはハード
難易度の適切さ,1,あまりアクションが得意でないためEasyでクリアしました。難易度的にはもう一個下の設定まであります。
難易度の適切さ,1,最初は難しいと思いましたが、慣れてくるとどんどん楽しくなります。レベルアップしても、ほとんど強くならないので、基本的に自分のテクニックと戦術、装備MODの選択（準備）だけで戦う感じです。戦闘中でも変更できる、着替えも出来るし、ボス戦で負けても、直前から始まるので、思いつきで色々やってみるのが良いのかもしれません。慣れてきて軽くあしらうつもりで突撃して、痛い目に合ったりと、レベルアップしていても、油断は大敵です。逆に上手く戦えば、最初はメチャ苦労していた敵が複数出てきてもノーダメージで立ち回ったり出来るのは、良くできてると思いました。
難易度の適切さ,1,Story(一番簡単)～HARDではそこまで難しくないので、初見でVERY HARDでも十分楽しめる。なにより、ゲーム中で自由に難易度変更できるのは大きい。
難易度の適切さ,0,難易度は低めな印象です
難易度の適切さ,1,倒せなかった相手が倒せるようになり、容易に倒せる相手でも油断すると即死だったりのバランスがうまい
難易度の適切さ,-1,難しくて結構ストレスが溜まります
難易度の適切さ,-1,難易度ノーマルでも結構難しい
難易度の適切さ,1,Normalで程よい難易度で最後まで楽しむことができました
難易度の適切さ,-1,難易度ノーマルでも回復薬がぶ飲みで全く気持ちよさがありませんでした
難易度の適切さ,-1,あまり感情移入できない主人公、
難易度の適切さ,1,難易度も丁度いい
難易度の適切さ,1,難易度ノーマルでエンディングまでクリアした
難易度の適切さ,0,実績解除のためNewGame+のウルトラハードもクリアしましたが、そこまで難しいとは思いませんでした。
難易度の適切さ,-1,ウルトラハードは序盤がキツイ。敵が強いだけでなく、臆病な敵が攻撃的になる。商品の値段が本当に高く、武器の購入はおいそれとできるものじゃありません。しかしながら、ある程度武器が揃っていないと中型以上の機械獣との戦闘で地獄を見るのも事実。序盤の理不尽を試行錯誤して乗り切ったプレイヤーなら間違いなく困難を打破できると思います。
難易度の適切さ,1,ゲームがやや下手な人でも装備整えて回復薬がぶ飲みすれば最高難易度がクリアできる程度の難しさ
難易度の適切さ,-1,大味な難易度設定・戦略性の欠如があった
難易度の適切さ,-1,複数のヤツとの戦闘はほんと長時間になるからただ疲れるだけで楽しくもなんともなかった
難易度の適切さ,1,狩り方も工夫次第で、短時間で終えることができたり、逆に苦戦したりとやりごたえがあります
難易度の適切さ,1,やりがいがあります
難易度の適切さ,1,難易度が高いというよく聞く声は本当のものでしょう
難易度の適切さ,1,難易度ノーマルでクリア
難易度の適切さ,0,難易度ウルトラハードでも大差ないです
難易度の適切さ,1,敵の火力はノーマルでもかなりあります。
難易度の適切さ,-1,ノーマルは敵が弱く、戦闘が単調だったが、難易度を上げてのプレイをすすめる。ウルトラハードでは苦戦した。
難易度の適切さ,1,難易度もプレーヤーレベルに合わせて細かく変更可能ですし
難易度の適切さ,1,難易度ノーマルで特別にレベル上げや、装備の強化もそれほどしていませんが、詰まる所はなくスムーズに進めることが出来ました。
難易度の適切さ,1,難易度もノーマル以下は簡単なので、サクサク進められます。
難易度の適切さ,1,難易度が細かく設定可能で戦略を考えながらの戦闘が面白い
難易度の適切さ,1,総じて良バランスのゲームで
難易度の適切さ,-1,難易度Storyは本当にストーリーだけを楽しむための難易度。ゲームにならないし、そんな難易度でやるならノベルゲーでもやってろというもの。で、Easy以上は、敵の攻撃食らっただけでHPの半分が消し飛ぶ、オワタ式みたいな難易度。はっきり言って死にゲーです。特にグリントホークなどの空を飛ぶ機械に地上の機械が加わると、どこから何が飛んでくるかわからない状態になる。バランスの悪さが酷すぎてやってられないです。
難易度の適切さ,-1,それでもだめだった。苦行。
難易度の適切さ,1,難易度も適切でゲーム性はおおむね満足
難易度の適切さ,1,結果でプレイヤー・スキルが上達した実感を味わえる。
難易度の適切さ,-1,高い難易度
進捗の明確さ,1,収集物の進行状況や取り忘れをメニューで一目で確認でき、また取り返しのつかない要素がこのゲームにはありません。
目的の明確さ,-1,理解しずらい感じはしますが、それを差し引いてもおススメ出来ます
目的の明確さ,1,マーカーが目的地だけでなく経路にも表示されて親切。
目的の明確さ,-1,シナリオも全体的に、民族系のお話でついていけない。ややこしい。
目的の明確さ,1,相手に見つかっても相手倒せばいいだけで進められ
目的の明確さ,-1,主人公が何をしたいのか全くわからない話。
目的の明確さ,1,シナリオもポストアポカリプス系らしく、世界の謎や主人公の目的を追い求めるタイプでなかなか引き込まれる。
視聴覚の魅力,1,雪山などオープンワールドの画像もきれいです。
視聴覚の魅力,1,グラフィックの質は最新のゲームには引けを取らず、むしろ今のPC環境であれば高画質で楽しめると思うので、未プレイの方には是非ともプレイしてほしい作品です。
視聴覚の魅力,0,美しいグラフィックやストーリー等は、他の方が言われている通りなので今更レビューする必要もありません。
視聴覚の魅力,1,映像が美しい。しばし手を止め見とれてしまうためそこでも時間が盗られてしまいます
視聴覚の魅力,1,作り込まれた美しいマップと魅力的な機械獣たち。ストーリーも練り込まれているし、登場人物も個性的なメンツが多い。
視聴覚の魅力,1,グラフィックオプション最高設定でPS4proとは比べられないほど綺麗で滑らか
視聴覚の魅力,1,グラフィックは非のうちどことがありません。水たまりや川の反射や木々の揺れ、雪のちらつきなど細部においてもこだわって作られているのが感じられます。山に囲まれた谷での反響やエコー、メタリックな戦闘音、動物や機械の鳴き声、息を呑むような音楽などはこのゲームに一層味を出しています。
視聴覚の魅力,1,ゲームの見た目と雰囲気が気に入った。
視聴覚の魅力,1,画像もきれいでライトにも遊べるしディープにも遊べる良ゲーだと思います。
視聴覚の魅力,1,美しいグラフィックやリアルな機械の動作に感動した
視聴覚の魅力,1,世界観、グラフィック、アクションRPGとしてのプレイ感覚が素晴らしい。
視聴覚の魅力,1,圧倒的なグラフィック。ここまで世界が美しいゲームは見たことがない
視聴覚の魅力,1,ゲームは、美しく めっさ楽しいです !!
視聴覚の魅力,1,機械がかっこいいんですよ、ええ
視聴覚の魅力,1,グラフィックはここ最近プレイしたゲームの中では断トツ 動きも滑らか グラフィックを最高設定にして60FPSキープで遊ぶもいいし 4K画面にして多少画質落としても十分見ごたえがあります
視聴覚の魅力,-1,モニターにドット抜けが発生するゲーム限定の現象があり、地味に目立って鬱陶しかった。
視聴覚の魅力,1,グラフィックも景観が凄くて山はほんとにそびえてるし、見下ろせる渓谷もおぉと目を見張るものがあります
視聴覚の魅力,1,ストーリーは壮大で、マップも壮大で、キャラクタもユーモアがあり良い。
視聴覚の魅力,1,非常に美しいグラフィック(GeForce RTX2070での感想)．機械の装甲の金属光沢が美しく，草や木や石の自然物がリアルに描写されています．登場人物の描写に至っては誇張抜きで「毛穴まで」見える．スクショをとるだけで美麗な壁紙になります．
視聴覚の魅力,1,美麗なグラフィック
視聴覚の魅力,1,グラフィックが繊細（重いけど）、機械獣のデザインがカッコよく、性癖にぶっ刺さった
視聴覚の魅力,-1,明るさがおかしいです。昼は明るすぎてホログラムで収集素材元を探すのが難しいから明るさを下げると、夜が暗すぎて周りが見えにくくなったり。
視聴覚の魅力,1,美麗なグラフィックで自然音だけのフィールドでの狩りは没入感を高めたしドンドンのめり込んでいった
視聴覚の魅力,1,特にグラフィックの演出が素晴らしく、シネマティックシーンの表情の繊細さとか、普通に自分や敵が歩いた足跡が残ったり、樹をなぎ倒して大型機械獣が迫ってきたりと世界に干渉している感覚が味わえる
視聴覚の魅力,1,舞台デザイン、衣装デザイン、音楽…(少し弱いかも)、機械デザインの圧倒的作り込み、なんにせよ総合的に素晴らしいです
視聴覚の魅力,1,レビュー時点の2023年でも最高峰レベルのグラフィック
視聴覚の魅力,1,グラフィックはPS４準拠のデフォルト（オリジナル設定）でも十分に綺麗なのでマシンパワーが微妙なら無理に上げる必要性はありません、日本語音声もバッチリ対応していますので安心です！
視聴覚の魅力,1,ゲームのスタイルが気に入った。
視聴覚の魅力,1,発売時には瞳に相対するNPCが映っているとまで言われるほど美麗なグラフィック、シナリオも物語の始まりから結末までしっかりと作られているので非常に楽しめます
視聴覚の魅力,1,映像美の素晴らしい作品でした。大自然に溶け込む機械獣の描写や迫力満点の巨大ロボットなど目を見張るものばかりです。ゲームの見た目と雰囲気が気に入った。私はゲームの美学を高く評価した。
視聴覚の魅力,1,本当に面白いゲームでした
視聴覚の魅力,1,グラフィックもストーリーも最高！ゲームの見た目と雰囲気が気に入った。
視聴覚の魅力,1,ストーリーも面白い
視聴覚の魅力,1,視覚面の魅力がこのゲームの一番の長所に感じました。ポストアポカリプス的な世界と機械獣というユニークな要素が融合し、キレイなグラフィックで描かれることで、ふだん画質などにあまり関心がない自分でも「これは素敵だな」と思いました。
視聴覚の魅力,1,映像がゴリゴリにキレイ。
視聴覚の魅力,1,画質はいい方だと思います。
視聴覚の魅力,1,グラフィック全般ですが、特に際立つのは人物の毛。キューティクル。あと、アーロイや登場人物のお肌がきれい。びっくりした。スキンケアどうやってんの。教えてほしい。オープンワールド系のゲーム特有の利便や寄り道の幅が、ゲームの世界観と溶け込んでいて没入しやすいです。機械と文明崩壊と、新しく興された人類史の絡み方が良き。文明レベルは低いのだけど、機械の部品が人の文化に溶け込んでいるのがプレイしていて伝わってくるので、その世界に浸れます。
視聴覚の魅力,1,高い場所から眺めるフィールドの美しさだったりプレイするのが楽しいです
視聴覚の魅力,1,景観や廃墟のレベルが高かった。製作者のこだわりを実感した
視聴覚の魅力,1,美しい世界・素晴らしい音楽が気に入った
視聴覚の魅力,1,グラフィックはきれいで、色々な景色を楽しめた。
視聴覚の魅力,1,景色が綺麗で、機械獣もお話も面白いです。
